url,rating,title,pros,cons,advice,reviewer,datetime,language,id,culture_and_values_rating,diversity_and_inclusion_rating,work_life_balance_rating,senior_management_rating,compensation_and_benefits_rating,career_opportunities_rating,location,is_current_job,rating_ceo,rating_business_outlook,rating_recommend_to_friend
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88715791.htm,5,Pleasant experience so far,"Great experience so far, smooth onboarding and very welcoming team throughout. I am confident, that my journey will continue to be exciting.","Personally, no major things to be flagged. It might be overwhelming to have things change quickly during the onboarding phase, however, I value that booking.com is a very agile company.",,LPS Account Executive,2024-06-30T08:57:50.097,en,88715791,5,4,5,5,5,4,,True,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88702386.htm,4,Not Cool,They review my application quickly,They didnt have any relocation plan for iranians,,Data Analyst,2024-06-29T11:35:52.617,en,88702386,2,2,0,2,2,2,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88699216.htm,3,Good place,"Good benefits, great colleagues and free food",No cons i can think of,,Customer Service Representative,2024-06-29T07:29:32.153,en,88699216,4,5,2,3,4,4,,False,NO_OPINION,NEUTRAL,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88688046.htm,3,Complex,"Diverse and smart colleagues, intresting problem domain",Chaotic and not do easy to work,,SPM,2024-06-28T15:49:45.533,en,88688046,0,0,0,0,0,0,,True,DISAPPROVE,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88683116.htm,5,Great place to be,"* Growth options are good
* Team is great
* Amsterdam is a great city to live in
* Hybrid work","* Some technologies used are quite legacy
* Forces you to live in the Netherlands which is expensive",,Site Reliability Engineer,2024-06-28T11:54:17.860,en,88683116,5,5,5,5,4,5,,True,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88668788.htm,5,Highly recommend to join this company if you value your career growth and health,"The company welcomes people from different backgrounds and emphasizes diversity. One of my favorite things about the company is that it usually conducts many surveys to collect employee voices, and the conversations are quite transparent when you have any concerns about any decisions made.",I cannot think of any.,,Product Manager,2024-06-28T02:41:21.380,en,88668788,5,5,5,5,4,5,,True,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88604306.htm,4,Great Work Place,"Easy to reach KPI, great people, everything is good","Not much, you have to achieve KPI even though in low traffic",,Customer Service Representative,2024-06-26T07:20:05.557,en,88604306,4,4,4,3,4,3,,False,,,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88582418.htm,5,Great,Have great work life balance. Fab working culture,nothing really. Enjoyed every single bit,,Graduate Engineer,2024-06-25T15:22:23.750,en,88582418,5,5,5,5,5,5,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88579135.htm,5,great job!,excellent benefits and a supportive environment,close supervision and challenging targets to meet,,Account Executive,2024-06-25T13:24:03.240,en,88579135,5,5,5,4,0,3,,False,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88556680.htm,1,Avoid at most costs,"The high salary and working from home policy, indifferent managers.","No support whatsoever unless you know someone the favoritism is the unspoken core value here. Process change according to a manager’s mood, and these will often be unexplained. No confidentiality what so ever when it comes to HR issues. And the diverse environment could be really great if it wasn’t for the covert racism and prejudice.",They really need to do a complete reorganization of the department.,Customer Relations Specialist,2024-06-25T01:23:33.130,en,88556680,2,2,1,4,4,1,,True,APPROVE,,NEGATIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88528409.htm,5,Great company,Great colleagues to work with,"Can't think of cons, actually",,Software Quality Specialist,2024-06-24T07:06:45.570,en,88528409,0,0,0,0,0,0,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88516338.htm,5,good company,good fair easy for new hires,no downsides i believe so,,CS Specialist,2024-06-23T22:03:36.577,en,88516338,5,5,5,5,5,5,,False,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88410924.htm,5,Great company,Great salary and package / benefits,Discount could be better but still good,,Junior Software Engineer 2nd Year,2024-06-19T17:40:05.730,en,88410924,5,5,5,5,5,5,,True,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88387259.htm,5,Amazing job!,Massive projects with incredible engineering behind.,"Well, freedom isn't free but we gotta do the work.",Keep up the good work!,SRE Engineer,2024-06-19T04:15:41.493,en,88387259,5,5,5,5,5,5,,False,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88362394.htm,4,Salary,Good colleagues and healthy culture,Not the same after the pandemic,,Account Manager,2024-06-18T10:42:53.897,en,88362394,0,0,0,0,0,0,,False,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88341528.htm,4,Great place to work,"The flexibility, culture, and team",Very large and spread out company can feel isolating/distant from head office at times.,,Account Manager,2024-06-17T21:53:17.800,en,88341528,4,5,3,4,4,3,,False,APPROVE,NEUTRAL,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88277636.htm,4,Great working environment ,People come from different countries which is very culturally diverse. Management are down to earth in which you can share your thoughts,"Very busy. Calls are coming back to back. You have to work on shift from Monday to Sunday, working hours between 7am-11pm",,Customer Service,2024-06-15T02:26:06.127,en,88277636,5,5,3,5,5,5,,False,NO_OPINION,NEUTRAL,POSITIVE
