url,rating,title,pros,cons,advice,reviewer,datetime,language,id,culture_and_values_rating,diversity_and_inclusion_rating,work_life_balance_rating,senior_management_rating,compensation_and_benefits_rating,career_opportunities_rating,location,is_current_job,rating_ceo,rating_business_outlook,rating_recommend_to_friend
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88715791.htm,5,Pleasant experience so far,"Great experience so far, smooth onboarding and very welcoming team throughout. I am confident, that my journey will continue to be exciting.","Personally, no major things to be flagged. It might be overwhelming to have things change quickly during the onboarding phase, however, I value that booking.com is a very agile company.",,LPS Account Executive,2024-06-30T08:57:50.097,en,88715791,5,4,5,5,5,4,,True,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88702386.htm,4,Not Cool,They review my application quickly,They didnt have any relocation plan for iranians,,Data Analyst,2024-06-29T11:35:52.617,en,88702386,2,2,0,2,2,2,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88699216.htm,3,Good place,"Good benefits, great colleagues and free food",No cons i can think of,,Customer Service Representative,2024-06-29T07:29:32.153,en,88699216,4,5,2,3,4,4,,False,NO_OPINION,NEUTRAL,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88688046.htm,3,Complex,"Diverse and smart colleagues, intresting problem domain",Chaotic and not do easy to work,,SPM,2024-06-28T15:49:45.533,en,88688046,0,0,0,0,0,0,,True,DISAPPROVE,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88683116.htm,5,Great place to be,"* Growth options are good
* Team is great
* Amsterdam is a great city to live in
* Hybrid work","* Some technologies used are quite legacy
* Forces you to live in the Netherlands which is expensive",,Site Reliability Engineer,2024-06-28T11:54:17.860,en,88683116,5,5,5,5,4,5,,True,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88668788.htm,5,Highly recommend to join this company if you value your career growth and health,"The company welcomes people from different backgrounds and emphasizes diversity. One of my favorite things about the company is that it usually conducts many surveys to collect employee voices, and the conversations are quite transparent when you have any concerns about any decisions made.",I cannot think of any.,,Product Manager,2024-06-28T02:41:21.380,en,88668788,5,5,5,5,4,5,,True,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88604306.htm,4,Great Work Place,"Easy to reach KPI, great people, everything is good","Not much, you have to achieve KPI even though in low traffic",,Customer Service Representative,2024-06-26T07:20:05.557,en,88604306,4,4,4,3,4,3,,False,,,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88582418.htm,5,Great,Have great work life balance. Fab working culture,nothing really. Enjoyed every single bit,,Graduate Engineer,2024-06-25T15:22:23.750,en,88582418,5,5,5,5,5,5,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88579135.htm,5,great job!,excellent benefits and a supportive environment,close supervision and challenging targets to meet,,Account Executive,2024-06-25T13:24:03.240,en,88579135,5,5,5,4,0,3,,False,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88556680.htm,1,Avoid at most costs,"The high salary and working from home policy, indifferent managers.","No support whatsoever unless you know someone the favoritism is the unspoken core value here. Process change according to a manager’s mood, and these will often be unexplained. No confidentiality what so ever when it comes to HR issues. And the diverse environment could be really great if it wasn’t for the covert racism and prejudice.",They really need to do a complete reorganization of the department.,Customer Relations Specialist,2024-06-25T01:23:33.130,en,88556680,2,2,1,4,4,1,,True,APPROVE,,NEGATIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88528409.htm,5,Great company,Great colleagues to work with,"Can't think of cons, actually",,Software Quality Specialist,2024-06-24T07:06:45.570,en,88528409,0,0,0,0,0,0,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88516338.htm,5,good company,good fair easy for new hires,no downsides i believe so,,CS Specialist,2024-06-23T22:03:36.577,en,88516338,5,5,5,5,5,5,,False,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88410924.htm,5,Great company,Great salary and package / benefits,Discount could be better but still good,,Junior Software Engineer 2nd Year,2024-06-19T17:40:05.730,en,88410924,5,5,5,5,5,5,,True,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88387259.htm,5,Amazing job!,Massive projects with incredible engineering behind.,"Well, freedom isn't free but we gotta do the work.",Keep up the good work!,SRE Engineer,2024-06-19T04:15:41.493,en,88387259,5,5,5,5,5,5,,False,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88362394.htm,4,Salary,Good colleagues and healthy culture,Not the same after the pandemic,,Account Manager,2024-06-18T10:42:53.897,en,88362394,0,0,0,0,0,0,,False,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88341528.htm,4,Great place to work,"The flexibility, culture, and team",Very large and spread out company can feel isolating/distant from head office at times.,,Account Manager,2024-06-17T21:53:17.800,en,88341528,4,5,3,4,4,3,,False,APPROVE,NEUTRAL,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88277636.htm,4,Great working environment ,People come from different countries which is very culturally diverse. Management are down to earth in which you can share your thoughts,"Very busy. Calls are coming back to back. You have to work on shift from Monday to Sunday, working hours between 7am-11pm",,Customer Service,2024-06-15T02:26:06.127,en,88277636,5,5,3,5,5,5,,False,NO_OPINION,NEUTRAL,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88410924.htm,5,Great company,Great salary and package / benefits,Discount could be better but still good,,Junior Software Engineer 2nd Year,2024-06-19T17:40:05.730,en,88410924,5,5,5,5,5,5,,True,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88387259.htm,5,Amazing job!,Massive projects with incredible engineering behind.,"Well, freedom isn't free but we gotta do the work.",Keep up the good work!,SRE Engineer,2024-06-19T04:15:41.493,en,88387259,5,5,5,5,5,5,,False,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88362394.htm,4,Salary,Good colleagues and healthy culture,Not the same after the pandemic,,Account Manager,2024-06-18T10:42:53.897,en,88362394,0,0,0,0,0,0,,False,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88341528.htm,4,Great place to work,"The flexibility, culture, and team",Very large and spread out company can feel isolating/distant from head office at times.,,Account Manager,2024-06-17T21:53:17.800,en,88341528,4,5,3,4,4,3,,False,APPROVE,NEUTRAL,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88277636.htm,4,Great working environment ,People come from different countries which is very culturally diverse. Management are down to earth in which you can share your thoughts,"Very busy. Calls are coming back to back. You have to work on shift from Monday to Sunday, working hours between 7am-11pm",,Customer Service,2024-06-15T02:26:06.127,en,88277636,5,5,3,5,5,5,,False,NO_OPINION,NEUTRAL,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88264562.htm,5,Amazing,"Health benefits, travel, hybrid working, flexibility.","Career development is hard.
Pay is is not the best",,Account Manager,2024-06-14T11:33:10.590,en,88264562,5,5,3,4,4,3,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88249636.htm,4,X,Company is good to employees,Slow to grow within company,,Account Manager,2024-06-14T02:27:37.717,en,88249636,5,4,5,3,4,3,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88208190.htm,2,Decent College Job,Was able to work part time through college,Difficult hours and customers can be very rude. May not be worth the salary for some,,Customer Service Representative,2024-06-12T21:15:32.740,en,88208190,1,4,2,3,2,2,,False,DISAPPROVE,NEGATIVE,NEGATIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88141719.htm,3,review,Very nice environment to work at,"promises are not followed, no room for development",-,Account Manager,2024-06-11T05:55:48.590,en,88141719,0,0,0,0,0,0,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88136088.htm,3,Working for CS-company who has a project with Booking.com,"You got to talk with different countries everyday, hotels and apartment owner. The work was varied - looking at potential fraud, helping guests, helping hotels with overbookings, relocations, payment issues and of course - complaints. They do have very good information at hand via employee handbook and have a good system to easy acess it.","I believe the KPI's are not realistic. Booking wanted the calls to be short - under 6 minutes which is basically impossible if you are dealing with complaint or relocation. Short calls would make unhappy customers. Everyone was cheating to reach to KPIs. Personally I do believe that Booking.com are implementing new ideas and projects so fast that the information doesnt fully reach the CS agents and the accessable information is limited which makes it hard to actually reply anything. Since its a big company, its not flat and you feel like an ant with nothing to say or no interest whatsoever in you as an employee.","Every month, listen to some feedback from CS agents from different languages.",Customer Support Advisor,2024-06-11T02:26:24.340,en,88136088,3,5,3,4,3,4,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88102367.htm,4,Great Company,Good culture and amazing office.,Managers are often incompetent and product marketing especially is poorly managed with zero visibility,Restructure to get rid of all the people coasting along on a good salary,Product Marketing Manager,2024-06-10T05:46:44.800,en,88102367,5,5,5,3,5,2,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88084982.htm,4,Review,Great place to work but downsides,Nothing really. No complaints whatsoever.,,Customer Service Senior Supervisor,2024-06-09T12:30:04.400,en,88084982,0,0,0,0,0,0,,False,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88067987.htm,5,Software engeneer,"salary
Management
Carreer
Local
Technology","Nothing, everything was very well",,Software Engineer,2024-06-08T11:43:07.507,en,88067987,4,4,4,4,4,5,,False,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88062421.htm,2,Not so great ,Benefits were good and colleagues were amazing,The way they made redundant everyone in 2020 closing down the entire office in London was not done in a professional way.,No advice would ever change Senior management at this company,CS Partner Specialist,2024-06-08T05:17:18.790,en,88062421,5,5,3,2,5,2,,False,DISAPPROVE,NEGATIVE,NEGATIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88056285.htm,4,Review,"Wide range customer platform, responsible",High quantity of commission of the income,,Host,2024-06-07T20:18:14.880,en,88056285,4,5,4,3,3,4,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW88013727.htm,4,Good environment to grow,The company is full of helpful people and its a good starting point for your career.,There are not many growth opportunities in the field of KYC.,,KYC Analyst,2024-06-06T12:33:56.700,en,88013727,0,0,0,0,0,0,,False,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87994512.htm,5,A good company to work,"- Amazing campus
- Nice work environment
- People help a lot","- A lot of legacy code needs to maintain a daily basis
- New busineess requirenment is very less",,Software Engineer II,2024-06-06T02:59:19.550,en,87994512,5,5,5,5,5,5,,True,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87977759.htm,4,Good,Bueno buenorro muy very bien,No cons that I think 🤔,,Senior Software Engineer,2024-06-05T14:12:42.707,en,87977759,0,0,0,0,0,0,,False,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87955296.htm,1,bad experience,"fantastic colleagues, multi-culturel, lots of laugh","terrible company with strange kind of approach, all about taking money as much as they can",,Customer Service Agent,2024-06-05T03:28:13.937,en,87955296,3,5,2,1,2,1,,False,,,NEGATIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87953176.htm,3,Good but not enough,"Great workplace, amazing colleagues, smooth training transition, remote working with option to choose hybrid or to the offices","Bonus requirements are kind of unreachable, salary is low for this work load, frequent schedule changes, ""required"" overtime",,Customer Service Professional (CSP),2024-06-05T01:04:27.267,en,87953176,0,0,0,0,0,0,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87916637.htm,1,Run away ,Offered part-time &amp; decent benefits,Horrible management and company culture,,,2024-06-04T03:16:42.470,en,87916637,1,3,3,1,1,1,,False,DISAPPROVE,,NEGATIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87901977.htm,5,Great company,Amazing benefits and very inclusive,"unfortunately, being laid off in 2022",,Quality Advisor,2024-06-03T15:19:17.507,en,87901977,5,5,5,3,5,4,,False,APPROVE,NEUTRAL,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87891264.htm,5,Good,- company culture is very good,- less visibility on what’s happening at the top level,,Fraud Analyst,2024-06-03T09:48:20.583,en,87891264,5,5,4,4,5,4,,True,NO_OPINION,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87878386.htm,5,Great company and wonderful team,"- Surrounded by caring, smart and thoughtful colleagues
- Salary and benefits good
- Very supportive of hybrid work
- Growth mindset across the team",- Things can move a bit slower as a larger company,NA,Product Manager,2024-06-03T03:00:45.013,en,87878386,5,5,5,5,5,5,,True,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87869691.htm,3,high stress,flexible hours with the option to pick up additional shifts,low pay but high stres,,Customer Service Representative (CSR),2024-06-02T18:18:12.130,en,87869691,3,4,4,3,3,3,,False,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87822759.htm,3,ok,fun people to work with,no opportunity to advance in career,,Customer Service Representative (CSR),2024-05-31T09:29:13.280,en,87822759,0,0,0,0,0,0,,False,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87808797.htm,5,Great!,Amazing place to work. Great manager and colleagues.,"Mandatory office presence weekly, not as flexible as before.",,Senior Internal Communications Specialist,2024-05-30T23:55:03.970,en,87808797,5,5,5,5,5,5,,False,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87796570.htm,4,"Good people, good money ","Great colleagues, ability to move around the company, great stock and bonus payouts","Company moves slow, it’s all about micro optimizations",,UX Researcher,2024-05-30T13:25:09.013,en,87796570,0,0,0,0,0,0,,False,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87750810.htm,4,Busy micromanagement,Good people around the office.,No opportunities for growth within some of the locations.,,Partner,2024-05-29T09:29:27.517,en,87750810,4,4,2,3,3,2,,False,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87741660.htm,3,Amsterdam dominated Tech center trying to grow in India,"a. good business in travel tech.
b. good vision to expand with different brands like agoda and priceline","a. Too much control from the amsterdam teams.
b. Too much outsourcing to accenture and Sap
c. less respect for india employees
d. amsterdam employees get more good work and leaves than bengaluru employees.
e. dirty politics by ppl in amsterdam especially leadership ppls",If u build a center in india ples empower employees here and get them to do some good work and respect their experience.  do not see them like 2nd class ppl.,Senior Engineer,2024-05-29T05:16:19.453,en,87741660,2,2,3,1,4,2,,True,DISAPPROVE,POSITIVE,NEGATIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87738949.htm,5,Booking is a great company to work and pursue your career.,"- Vibrant and inspiring office / work environment that motivates you going to the office;
 - Real hybrid work provides a balance of working in the office and at home;
- Company benefits and overall compensation are really good;
- Bright and friendly people that have direct impact on the company mission;
- Multicultural and diverse, where you can be your true self;","Too many systems, bureaucratic processes that slow down work sometimes;","Reduce process bureaucracy, and the quantity of systems;",Senior Software Engineer,2024-05-29T03:28:49.950,en,87738949,5,5,3,5,5,5,,True,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87737499.htm,5,A great place to work,"Positive impact, people, tech, work and life balance",Saturated and heavily regulated market,,Senior Engineering Manager,2024-05-29T02:32:31.510,en,87737499,0,0,0,0,0,0,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87723338.htm,5,Amazing place to start a nice professional career in tech,"- Good building office.
- Lunch provided.
- Dynamic and nice work environment.
- Amazing and talented people work at Booking.com, which means that you will learn a lot.","- Depends of the Business Unit, you will probably work with Perl in some point.","Prioritizing employees is more important than simply making more profit, because without good Conditions, Compensations &amp; Benefits, talent leaves and it is what is happening. Booking.com should incentives more, and even more so, when the company makes millions of euros in profit every quarter.",Software Engineer,2024-05-28T15:23:22,en,87723338,5,4,5,3,4,5,,True,NO_OPINION,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87670876.htm,1,Botched hiring,None to share about this company,"Absolutely pathetic hiring.
I went through the complete hirings process and recieved and offer letter and gave a written confirmation along with joining date and also provided all the documents for background verification.
The about 5 days after the confirmation the HR reached out to me and I was unable to pick the call and returned the call later that day which she did not pick up nor return it.
After which I was Assuming that things are going well. Meanwhile I had given my resignation in my former company and was serving notice.
15 days later received an email the my application is rejected.
Feel like the whole hiring was botched and HR was least bothered to follow up. 
Absolutely pathetic",,Analyst,2024-05-27T06:19:16.693,en,87670876,0,0,0,0,0,0,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87665190.htm,3,administrative,remotely work and good salary,different shifts every week/month and one office,,Administrative Assistant,2024-05-27T02:12:33.523,en,87665190,0,0,0,0,0,0,,False,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87626009.htm,5,Great,Amazing place to work. Amazing culture,No complaints amazing culture to work,,Account Executive,2024-05-24T22:25:24.200,en,87626009,0,0,0,0,0,0,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87618239.htm,4,Good place to work if you value work life balance,"Work life balance
Great office and restaurant 
Hybrid way of working","Management
The company does not invest a lot to improve bad tech 
A lit of legacy code written in perl",,Software Engineer 2,2024-05-24T13:31:57.550,en,87618239,0,0,0,0,0,0,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87580653.htm,4,Inclusive culture,"Flexible working arrangement, travel opportunities, diverse &amp; inclusive culture, etc","Depending on the department, but mainly limited career growth",,Specialist,2024-05-23T11:46:41.180,en,87580653,5,5,5,3,3,2,,True,NO_OPINION,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87567820.htm,5,good,diversity is very nice and promote equality,no bonus this year sad,,Junior Software Engineer,2024-05-23T06:05:25.120,en,87567820,0,0,0,0,0,0,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87520878.htm,4,Great company,Great company value and good pay,Can't think of any at the moment.,,Accommodation Service Executive,2024-05-22T02:00:11.973,en,87520878,0,0,0,0,0,0,,False,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87518111.htm,4,Pay at booking.com,Family environment and free lunch etc,Job security as there is threat of redundancies,N/a,Customer Service Representative,2024-05-21T23:54:30.830,en,87518111,4,5,5,3,3,3,,True,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87446956.htm,5,Great place to work at!,"Personal time
Great benefits
Great onboarding",Lack of local opportunities to grow,,Account Executive,2024-05-20T06:24:30.607,en,87446956,5,5,5,5,5,2,,True,APPROVE,,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87382931.htm,2,not bad,good income in amsterdam city,i dont see any bad things,,Software Engineer,2024-05-17T08:42:43.120,en,87382931,0,0,0,0,0,0,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87337908.htm,5,Great company,"Good benefits, great culture and a fantastic diverse team. It is a good place to settle in.","Slow moving sometimes
Already a top player in their market, difficult to grow quickly within the organisation",,Senior Recruiter,2024-05-16T05:07:51.530,en,87337908,5,5,5,4,4,3,,True,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87306333.htm,5,Great company,"Great training, benefits, and team!",I can't think of any,,Customer Guest Service Specialist,2024-05-15T09:25:48.653,en,87306333,0,0,0,0,0,0,,False,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87300228.htm,5,Great Job.,Lots of perks and great work environment.,I didn’t have any cons.,,Customer Service Representative,2024-05-15T06:55:25.323,en,87300228,5,5,5,5,5,3,,False,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87265028.htm,5,"A great place to work, high scale, interesting product, nice culture","-Nice office environment 
-Hybrid policy
-Cares about employees
-High scale impact. Considering the scale of the org you can challenge and make a difference here 
-Work life balance 
-Travel benefits",-Lunches used to be free at the HQ for employees now they charge a small fee but there are a lot of options,,Software Engineer,2024-05-14T09:23:02.287,en,87265028,5,5,5,5,5,5,,True,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87243205.htm,4,It was lovely until it wasn't,"Great company culture, you get to meet people from all over the world","In the UK, the leading positions were held by UK nationals.",,Customer Service Specialist,2024-05-13T19:54:31.673,en,87243205,4,4,3,2,4,4,,False,DISAPPROVE,POSITIVE,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87193982.htm,4,Customer Serives Representative at Booking,"Working as a full-time Customer Service Representative at a well-established company like Booking provides a steady paycheck and benefits, which can offer financial stability.

Opportunity for Advancement: Depending on the company's policies, there may be opportunities for career advancement within the customer service department or even into other areas of the business.

Interaction with Diverse Clients: Engaging with customers from various backgrounds and with different needs can be an enriching experience, allowing you to develop a broader understanding of customer perspectives.","High-Stress Environment: Dealing with customer inquiries and complaints on a daily basis can be mentally and emotionally taxing, leading to potential burnout.

Repetitive Tasks: The job may involve repetitive tasks, such as answering similar questions or following standardized procedures, which can become monotonous over time.

Limited Autonomy: As a customer service representative, you may have limited decision-making authority, as you often need to follow company policies and procedures.

Potential for Difficult Customers: Interacting with frustrated or dissatisfied customers can be challenging and may require exceptional conflict resolution skills.",The customer service role may not offer substantial opportunities for long-term career growth or advancement beyond the customer service department. Further investment needed to retain employees who could move on to other department after due trainings.  ,Customer Serives Representative,2024-05-12T07:40:12.880,en,87193982,4,5,3,4,5,3,,False,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87121239.htm,4,Good,Good colleague and vibes. Nice office and perks,A bit too much of a startup and immature org,,Senior Project Manager,2024-05-09T09:37:02.860,en,87121239,4,4,4,1,4,3,,False,NO_OPINION,NEUTRAL,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87070815.htm,4,Good Perks but limited growth,"Hybrid Policy 
Employee first Policy 
Fun and happy place to work 
Young vibe
Multicultural","Slow or No growth for existing employees
The leadership seems confused on how to handle the fast growing firm",,Lead Recruiter,2024-05-08T03:53:40.823,en,87070815,4,3,5,2,3,3,,True,DISAPPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87061412.htm,3,Micromanagement,Nice office and good benefits,"No work life balance, They will promote mental health and their values but will expect you to exceed all the KPI matters and make it a 'you' problem that you cannot hit it. Not great increment",Do better at employee satisfaction balancing with company performance,Credit Controller,2024-05-07T20:31:11.757,en,87061412,3,3,2,2,3,2,,False,DISAPPROVE,POSITIVE,NEGATIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW87038318.htm,5,Great people &amp; place to work,The people are great and genuinely want to succeed and work together.,Booking.com does encourage volunteering and provides paid time off (2 days) but would be better if the program offered more days.,,Talent Acquisition,2024-05-07T07:06:50.007,en,87038318,5,5,5,5,5,5,,True,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86995472.htm,4,Great company,The working environment is very informal which makes it very easy going.,"The growth opportunities are not the best. Since the amount of employees is so high, the change to be promoted is limited",,People Operations Specialist,2024-05-06T04:54:55.390,en,86995472,5,5,4,4,4,3,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86994176.htm,5,Great place to work,"As a person who joined recently, I was very satisfied with my recruitment process and onboarding. I also appreciate the beautiful office with all its amenities, great benefits, competitive salary and many opportunities to learn and grow.","Hard to understand the responsibilities of different teams, where to report different issues etc as the structure is quite complexed and it changes often",,Software Engineer,2024-05-06T03:54:22.050,en,86994176,5,4,4,4,5,5,,True,APPROVE,NEUTRAL,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86992272.htm,5,Best company to work for!,"International company, diverse company, great comp &amp; benefits, many social events, lots of education programs, super culture and working with the nicest and smartest collegues from all over the world",Most of my job i like a lot.,Faster decision making.,"Global Director, Talent Acquisition",2024-05-06T02:26:39.400,en,86992272,5,5,5,5,5,5,,True,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86974220.htm,5,Good,Good working environment &amp; atmosphere,Not the best salary in market,,Guest Support Specialist,2024-05-05T07:22:47.797,en,86974220,0,0,0,0,0,0,,False,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86960433.htm,3,Booking Iceland,Travel a lot. Fun at work,They started hire yes people rather than creative thinking people and then that was it,,Account Manager,2024-05-04T10:31:45.687,en,86960433,3,4,3,1,3,4,,False,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86951435.htm,5,"Good company, work life balance","- Good at Work life balance
- Engineer Manager are well trained and professtional",- No thing to share here,,Android Software Engineer,2024-05-03T23:01:17.187,en,86951435,5,5,5,5,5,5,,True,APPROVE,,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86947351.htm,4,Good company,Company culture focus on employees,not grow opportunities at the company,,Customer Service Representative,2024-05-03T17:48:21.267,en,86947351,5,5,5,5,3,2,,False,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86904896.htm,5,Very good company,"• Very good work-life balance, Able to complete your job within the reasonable time. 
• Clear company objectives and communicated well among employees
• Good benefit, RSU, bonus structure",It can get a little bureaucracy and feeling a little bit slow to get things done.,,,2024-05-02T12:07:58.447,en,86904896,5,5,5,4,5,4,,True,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86782993.htm,5,Good Company,"Friendly Environment
Free drinks and fruit",Very busy and long time phone call,,Costumer Service Specialist,2024-04-29T07:21:08.403,en,86782993,0,0,0,0,0,0,,False,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86760931.htm,4,Great Culture,"Great Culture, Benefits, Values Employees Feedback","Compensation could be a little better, especially in high demand markets, where the cost of living is higher.","Booking is becoming so structured, that it’s not as fun as it use to be. Booking was great at working hard and having fun. However it’s not as fun as it used to be.",Account Manager,2024-04-28T11:48:58.800,en,86760931,5,5,5,4,4,3,,False,APPROVE,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86694505.htm,4,Good company to start your career in tech,"Great benefits, 5.5 months maternity leave, caretaker opportunities have opened up",Bonus framework makes it hard to make decent salary,,Account Manager,2024-04-25T16:49:04.327,en,86694505,5,5,3,4,4,3,,False,,POSITIVE,POSITIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86689076.htm,5,cool people for sure absolutely,cool people for sure absolutely,I really enjoy the really cool people,,Tech Analyst (IDK IT Changes So Often),2024-04-25T13:15:51.673,en,86689076,5,5,5,5,5,5,,True,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86687958.htm,2,Meh,Some benefits. Free lunch and drinks.,"Didn't care about employees.
Only hired for the summer busy time and fired during probation",,Customer Service Representative,2024-04-25T12:43:33.783,en,86687958,3,4,1,3,2,1,,False,NO_OPINION,,NEGATIVE
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86655840.htm,4,Booking.com CSR,"Multicultural environment, nice office atmosphere for a customer service job",Made customer service external. Too many changes,Shouldn´t have made Customer Service offices external,Customer Service Representative,2024-04-24T17:26:46.827,en,86655840,0,0,0,0,0,0,,False,,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW86629752.htm,3,operations manager at booking,"salary, the location and benefits",the culture and the environment,,Operations Manager,2024-04-24T04:44:27.723,en,86629752,1,3,2,2,5,3,,False,DISAPPROVE,POSITIVE,NEGATIVE
