,id,title,text,final_sentiment
184,74050664,Overall is good,many benefits fun people great brand name dynamic environmentNot many cons to mention so far,pos
185,73959349,The people are great!,"Great team, the benefits are good, the culture is super important for the company and the HR is helpful in so many waysSalary is not attractive , the bonus is hard to achieve and the KPIs are not reasonable",pos
186,73949044,It’s ok,There are some great benefitsthey don’t value longevity in employees or even try to keep up with the cost of living or inflation,pos
187,73842367,Positive environment,"Positive workplace, great work life balance and generous pay and benefitsTripAdvisor has tough competition with apps constantly coming up doing the same work",neg
188,73712656,Mean girls club,"Great benefits! Awesome people that love’s adventure!Some teams are purely ran by mean women! It sucks the joy out of employees. HR is a joke when it comes to ensuring employees are held accountable for there poor performance. But, managers are somehow supposed to keep those same people accountable.",neg
189,73688884,If you want to live paycheck to paycheck you should work here!,"- The people for the most part are great - Executive leadership has recently changed for the better- Refuse to do market adjustments for their employees, therefore a number of people are living paycheck to paycheck - No clear path for growth within the company, they prefer to hire from outside - The internal systems are always broken - Operates like a startup putting out one fire after the other despite having 5,000 employees - Severely understaffed - Leadership tends to gaslight (career path, solving issues, career trajectory) - Leadership lacks autonomy despite the silo'd structure - Last but not least, severely underpaid",neg
190,73616344,No clear career growth,"Laid back &amp; good work life balance. Benefits are great.No clear career path, long time for changes, management does not have say in much. Everything comes from ""the top""",neg
191,73523258,Used to be fun,"Good fun, made many friends. Good benefits. Perfect to start your carrier. Many people have stayed for 10+ yearsLow salaries. Not much innovation.",pos
192,73429015,good new grad company,"amazing free food, good team, smart engineersmanagement direction from the higher ups are not in a tech view which is not consistent with an Internet company",pos
193,73356425,Fun culture,Worked with great people therePay may not be as competitive,pos
194,73353994,The best company I've worked for,"• A company that values it's employees with great benefits and events to keep employees engaged. • Embraces Diversity and Inclusion very well • The culture is excellent, not corporate, but very collaborative, colleagues are pleasant to work with. • Offices are lovely and free lunch and snacks are provided, as well as freebies (clothes, etc) • The company is financially stable and more resilient post pandemic • Good Career structure• In order to get the most out of your role, you need to be agile and adapt quickly to changes and embrace it, this may not suit everyone. • No company is perfect, but Tripadvisor is close",pos
195,73288433,Exciting time at Trip,"Smart, passionate people New leadership team with fresh ideas Abundant L&amp;D opportunities Amazing benefits especially for women Great balance and flexibilityTricky time to be in travel while we wait for the rebound",pos
196,73207219,good for short term,"flexible working hours. although lots of meeting, but if you want schedule you day work, it has very flexible working hours.1.8 years to get RSU, and it seems that you have to be promoted to get RSU, otherwise you may have to leave within 1.5 years. I don't suggest anyone who looks for long term work. it is only suitable for short term.",neg
197,72943908,Poor management. Favourtism obvious,"Travel Industry clients, range of agencies and brands to work onManagers not interested in helping with career progression Managers regularly cancelled 1-1 meetings Sales overworked (understaffed)",neg
198,72848824,Great company to work with,1. Amazing benefits- best in the market 2. Helps maintain Work-life balance 3. Ever improving Office perks as per the need of employees and offers work flexibility 4. Global visibility without any structural barrier 5. One of the best work culture. Five stars for the culture and people 6. Company focuses on the mental health and overall care of its employees 7. Multiple high class learning resources 8. Open Access to management/ leaders1. Saturation in career growth after a period of time 2. Difficult to move across businesses/ teams,neg
199,72702151,Great work environment,Love to work among great peopleSalary could be more competitive,pos
200,1i2hpemqnjvnt802,It's ok,"It's OK working here but the salary is way too low for the amount of work you have to do. You work like a dog, ok like a robot, and there's so many rules and changes. Also not much flexibility like other jobs, everything is timed and you need to be accurate all the time. The more you do, the morr you realise the salary should be atleast 30k or abouts. For the same salary you can do an easier job else where. Also the management is ok, however you do feel like they look down on you and speak to you like you are another number and that shouldn't be like that. ",neg
201,1hvs47255kj9p802,Great place to work,"Great pay and good benefits (extra PTO days between Christmas and new year, health-insurance, etc.).

You have a lot of meaningful contributions to the company as a whole, even as a SEI, which is great to grow",pos
202,1hpr1tuahk6q5800,It’s been a trip,"Lots of changes during my time at Tripadvisor. Company decisions have led to the elimination of some key employees, this damages morale and leaves other long term employees wondering when their number will come up. Being a subject matter expert, highly respected, and going above and beyond may not stop your position from being eliminated or moved offshore. Benefits are still desirable, PTO/holiday break and the lifestyle benefit are nice to have, but they slowly took away the fully paid employee health insurance. I’ve given many years to Tripadvisor and am grateful for my professional growth and relationships but recently find myself wondering if it’s worth it.",neg
203,1hhdo02fdkc1t800,Stressful as always,Stressed always! Environment is toxic people dont have work life balance super basic pay and full of overtime but not paid do not work here if yoy dont wanna be stressed,neg
204,1hgtd7l97k79u800,Best people you'll ever work with,"I've never worked with such smart, committed, hardworking people as I have at Trip. Everyone is really excited to be here, and everyone brings great ideas to the table. The company has been under a new ELT for about a year now, which has had a mostly positive effect on the company's direction; investment is finally being made in the core product that makes Trip stand out in the marketplace.

I'm giving only 4 stars because of the work-life balance. Upper management pays this a lot of lip service, but that's all it is. Targets and deadlines are aggressive, and you'll need to work hard here.",neg
205,1hddvqj51ica9801,Great place to learn and grow professionally,"The company has a strong culture and multinational vibe.
The management in the Barcelona office is great, leadership is strong.
You have a lot of opportunities to learn and grow professionally.",pos
206,1hbd0l11aiqug800,Great people but currently undergoing transition period.,Company is filled with outstanding people and there was a strong culture for a long time. Recent changes up top have brought uncertainty about what the future will look like. ,neg
207,1ha6lgojrja6h800,Great place to work,"It was easily the best place to work, with a good team, clear responsibilities, good work-life balance, good monetary compensation and WFH privileges as required.  No complaints whatsoever.",pos
208,1h3tarft9jjhs802,Poor management,They hire managers who haven’t sold and don’t know how to teach you to be successful. Big company that has no idea how to spend money. Great benefits though ,neg
209,1gj5siqjqjg9p800,Going through a leadership transition,"Tripadvisor could be a great place to work, but it has gone through a rough CEO transition period and many employees have experienced burnout. Hopefully, there are happier days ahead. ",pos
210,1gbnd37dkjrgq802,Toxic work environment ,Worse than you could ever imagine in a horrible nightmare. ,neg
211,1g8rg3jknirqk800,Overall great,I learned a lot about the functions of the business and made many connections along the way. Multiple networking opportunities and growth is proven around the teams.,neg
212,1g575f8ekmjme802,Nice place to start your content creator journey,I love traveling and writing so this stint is really enjoyable for me. The management helps as much as they can. Work-life balance is okay. Pay is also okay.  ,pos
213,1g2fnd445o1ev800,I can only recommend stay away from this company ,"The leaders lie a lot to reach their own achievements, you can not trust them. Employees got advised to report each other and when leaders noticed you do not play the game you will get punished  for not reporting your co workers. Probably they going to ask you to support other departments where you even have not signed up for and it is known the employees from this other department got a higher salary as you but the won‘t pay you, but you will have no choice to stay there or quit the job. Because the management will not care about that and is not  interested in the concern you have.  A lot hypocrisy is going on in this company.",neg
214,1flsi25g4u2gv800,Great company to work with,"Only thing that disappointed me is how they didn't renew contract with the company and everyone was dismisses with out previews warning. I honestly expected them to let us know, even more so after we had talked to the big apples and they had assured that they would never let us go like that and we had secured jobs",neg
215,1fkkd226nt510800,My colleagues were amazing! ,"Resources are really poor, salary is not enough for what you are doing. Management is a joke, they dont know how to manage people, unrealistic commissions and really poor. ",neg
216,1fhu814v93oep000,Good job out of college  ,Good opportunity for recent college graduates. Will learn a lot. Need to work hard to get the results you want. If you do not want to work harder than usual to get up and going it will be difficult to keep up with those who do. ,neg
217,1fdii50mnsa4h802,Good company but nothing special,"I regularly had to change managers with no notice, but the work environment was ok. Mostly had fun. Being able to work remotely was good for flexibility, but there seemed little room for career growth or advancement.",neg
218,1f8oeie4vnpfe800,Great Secure Place To Work,Great company to work for. The hardest thing you’ll ever have to do here is wait for someone to leave the company so you can advance. Haha! I loved it here. Worked for them for 3 years ,pos
219,1f6npbu6ss7es800,Summer Intern,Awesome company to work for! Love who I am working with and always ready to learn more. Wish the summer can be longer so this experience won't end soon:/,pos
220,1f22v9t5r2v5r000,"Great place to work, benefits, snacks & drinks for the employees","Was laid off during the pandemic, would love to get back again. The managers is  encouraging you to improve and give you steps and training to improve open door process. Coaching to help ypu",neg
221,1f1sldtsku40q800,Good: Entry level sales. Bad: Not good for a senior seller ,Selling only a catagory like travel can be very challenging. This was pre pandemic. I cant imagine what it is like during covid. Sr management sent emails frequently late at night and expected you to respond. ,neg
222,1eneq9ao6u2eo800,Sales Development Rep,"The sales department in NYC were hired from Singleplatform, a company Tripadvisor acquired last April. The transition was rough with COVID but overall, TA puts a lot of emphasis on diversity, culture, support. The people in the sales department are great. Base salary starting out is lower than industry standard but with commission it averages out to the same.  It's not for everyone. If you're not a hard worker, you won't make it. You will learn a lot though. ",neg
223,1ek4hts5d3o71000,"Horrible pay, horrible company","Work-life balance
Work-life balance at Tripadvisor is non existent

Pay & benefits
My pay and benefits at Tripadvisor are  very limited

Job security and advancement
In terms of job security at Tripadvisor, I think there is none

Management
In general, managers at Tripadvisor are awful

Culture
Collaboration with my colleagues at Tripadvisor is everyone was miserable

Overall
My experience working at Tripadvisor  the worst work experience I've ever gone through",neg
224,1ea2lqkslr67u800,Great place to work,"From the professionalism to the perks, TripAdvisor is a great place to work for. Employees are treated with respect and there is definitely work and life balance.",pos
225,1e87m8a87317o000,"Great people, perfect work life balance.","It is possible to start late, leave late. Family first and every each one of managers fully acknowledge that and support that as long as you do your work in a timely manner. Working with talented people is encouraging and any body especially new hires can fell safe.",neg
226,1e81roc3i17c2000,Awesome employer,Tripadvisor is an amazing company to work for with a big drive in teamwork and never stop learning. The company supports anyone who wants to develop within the company.,pos
227,1e71nq2aao9ot800,Awesome work culture and great on benefits,"I've had the privilege to work with some of the brightest minds and the company takes care of their employees pretty well, several remote locations to work out of and flexible work times are the best.",neg
228,1e57j8k7kq5pg801,Do not recommend,Company is not what it used to be- bad decisions lead to many job cuts recently. Bad reputation amongst clients/partners. No career growth and bad management,neg
229,1e216m6h0o99l803,"Fun place to work, not consistent",Executive decisions affect day to day work negatively. They are unaware of their lower level employees job responsibilities. Need a clearer definition of what their goal is.,neg
230,1e0ps4stbofqk803,"Great culture, interesting work","There is never a dull moment at Tripadvisor. Things move fast, which I love; but appreciate this is not for everyone. The people are what make the company, and it is the reason I love my job.",pos
231,1e00rhlup9crr802,Love working at TA,"A wonderful place to work for, and wonderful work environment. Endless list of benefits, and a real meritocracy. Office is lovely, and there are always events on a monthly basis to keep employees engaged.",pos
232,1dvbgcc5vq5nh803,Good company,"Good company, good management. They pay fairly but operations are a bit slow. Nice work culture and staff is very friendly. Overall a good company to work with.",pos
233,1dtjej3eonkou802,Collaborative workplace,"Collaborative workplace with lots of incentives, multicultural environment.
Chance to plan the day according to your priorities, doing a minimum of number of calls or call-time per day.",neg
234,1ds78illh832g803,Great place to work,"Great team, great management, free drinks, breakfast and nibbles, subsidised restaurant, relaxed atmosphere, but you definitely have to know your onions, no flakery or fakery tolerated. Very diverse team from all over the world. Fantastic",pos
235,1doms985g9r6c801,Very competitive and stressful job,"Great experience in a very competitive work place, I have worked with over 100 people from all over the EU.
Interesting if you wish to challenge yourself in a busy and stressful environment.",pos
236,1do55jdob9r60802,Productive and Amazing workplace!,Very nice staff and offices. Varied and busy work. Data handling and processing. On site amenities and food. 10/10 Job. and I would happily work there again!,pos
237,1dnifo4rqh3t2802,"Great perks, no real advancement","They treated employees really well in terms of catering, a cool office, but when I would try to advance within the company I would apply for in house jobs and get turned down. When I would ask to be given more responsibility in my own role that would give me the tools to move on better suited for another role, I was ignored.",pos
238,1dngmpvreh3le801,Great environment for professionals looking for top notch collaboration,"The database management team has several amazing contributors.  Each of them has something deep and thoughtful to offer, and the conversation stays at a very high level.",neg
239,1dmlng3h2b89m800,Great place to work,TripAdvisor values hardwork and accountability. They also give you the flexibility to work from home. They understand that having a positive work-life balance is important.,pos
240,1dmbst35kh3oq802,Benefits are great,"Benefits are great, the pay is competitive. The company is going through changes and some recent hires should help drive innovation.  Work-life balance is a plus.",pos
241,1dl07cdgb1d0h002,"Tripadvisor is a fun, diverse, and transparent place to work",I love working for tripadvisor. The company is always evolving to become the best travel leader. They believe in work life balance as well as in the well-being of their employees.,pos
242,1di6e2lkqb83b802,Unethical work practices,"The moment they feel like you know more than them, or the moment you question something that's unfair, They find a reason to let you go. They will harass you day in and day out. write you up for anything, Accuse you of stealing 2 dollar frozen meal. They followed me on FaceBook. When I arrived at work I would instantly get a stomach ache.",neg
243,1dequftfcbrdo800,Too bad there is not zero stars to rate them.,"Micromanagement and favoritism above the limits. Manager works with her favorites and make the rest of the team feel uncomfortable, like she enjoys it",neg
244,1deksggsvh3st801,Incompetent management,Manager didn’t have a clue on how to manage people. None of the managers are committed to the company and make decisions based on their best interest.,neg
245,1ddad5cht79vf800,Tries to emulate headquarter's benefits,"Good employee benefits, like healthcare, optical, insurance. Satellite offices get some of the perks like food, fruits delivered once a week. Kitchen with pantry.",pos
246,1dbscfu8924g9000,Not as advertised,Hired into an account executive role with quickly turned out to be a boiler room sales job. Product is very poor and difficult to justify the cost to small bed and breakfasts and hotels who already run tight margins. Unable to prove value of product. Free food a plus.,neg
247,1daj7leqqb862800,Productive and fun workplace,Very competitive pay for Las Vegas and management is great. Fixed hours never less than 40 hours a week. Travel credit and many other great options such as stock options and great 401k,pos
248,1dabh36hj9r5b800,Great company to work for!,"It's a very nice place to work with very good basic salary and very good commission structure.
Benefits with free dental,health,gym,fruits,breakfast!!",pos
249,1d77nuk4p1d0a000,Tripadvisor/Viator,Everyday I log in to the phones and take calls for customers who are looking for tours and transfers for their vacation.  I assist them finding the best ones give them ideas on what is popular how close it is to their hotel or if they get picked up from their hotel. I have learned a lot  about all the places all over the world and a lot of the tours that there are. I love talking to the people and learning what they want to go see and helping them find something fun and help them have an enjoyable experience when they vacation.  I am a good hard worker get along with just about everyone in the office I enjoy my environment at work.,pos
250,1d738johv1ai4000,"If you are in sales , stay away!!","Simple, you'll NEVER be able to reach your sales targets - Super high-turnover. not sure about other departments, but If you are in SALES, PLEASE RUN! There's absolutely no transparency in your paycheck.. most of us how NO IDEA HOW MUCH WE GET/GOT PAID.

Questions to ask during your interview process:
What percentage of your team actually makes it to quota?
What's is the comp plan based on? 
Why are hoteliers losing credibility on your digital products?
How many employees have left in the last few months? (over 30)
Why do you have such a high turnover? 

The best thing about TA is the People around you however, they don't stick around for long...",neg
251,1d4vddaoh0mti000,Safe and fun place to work,"A typical day at work consisted of having a set plan for what to do for the day, Usually starting with standup and then having a lot of quiet working time. The best part of the job was working with some really awesome people and having the security of a large successful tech company.",pos
252,1d3227goj1bg8000,Meh,"There's a serious lack of communication in the organization that is almost deadly. For a tech company, I've never expected for the company to be so resistant to minimizing manual processes or to being proactive about change. Benefits are good, but the salaries are not. And the benefits have actually decreased since I started so...",neg
253,1d2l0la601bg7000,Great environment to work,"They give all of the extra comforts. Snack bar, coffee, tea, flavored water, lounge chairs around an open concept. It is a great style for the younger crowd. Some disconnects with management styles through the 'totem pole', but overall it was a great place to work.",neg
254,1cuv7ek4b1ah6000,Poor compensation for the category,"Your team makes or breaks your experience. In general, goals are aggressive and people seem stressed. During negotiations, know your worth and ask for it. Otherwise, it's almost impossible to grow your salary.",neg
255,1ctc4ave4as34800,It's Okay,"The benefits are really great, but the management in my area is not the strongest management team I've had. There seems to be no consequences for poor actions.",neg
256,1ct387focaqj0800,"Has all the bells and whistles free to employees, Gym, Pub, Free Food","I would never work for TripAdvisor again.  They provide lot's of perks, but they change their mission/business model daily.  However, you are a recent college graduate, it's a great place to learn to sell in a fun, open environment.  Note:  They will let you go within a week or two if you don't fit in.  I've never seen anything like it.",neg
257,1cqn3bjl5ak6v800,TripAdvisor is an amazing place to work. I would highly recommend working there.,"I am grateful for my time at TripAdvisor as a Content Marketing Intern where I worked on a diverse, yet dynamic team that helped each other grow and learn on a daily basis.",neg
258,1cnjpiths7a1mfvn,Great workplace,"Great workplace to work with amazing teams and managements.  Work hard, play hard and Speed wins in the business models. Always focus on travelers in the world.",pos
259,1cmlh5f7db81gbbe,Great company,"The work environment is high energy. Expectations are high but so are the rewards. This job is for someone that is disciplined and enjoys being challenged. The culture is work hard, play hard. The best part of the job are the people and the benefits!",neg
260,1ce9lpa8mb855dfn,Overall a great place to intern,"I did my internship at TripAdvisor in product management and it was a great place to see how big tech does product. Overall, in comparison to other places i have worked, TripAdvisor excels at communication across teams, providing autonomy to individuals to contribute, and values good work/life balance. TripAdvisor was probably the most laid back place I have ever worked, but we still got our projects done with incredible attention to detail.",pos
261,1cdo0im6paqgp9eq,Great place to work,"Innovative, passionate, fearless, creative, driven, and adaptable. Our core values are at the heart of who we are. We have a spontaneous and vibrant culture, and we truly believe in team spirit and collaboration.",pos
262,1cau4cq3vakchca9,"Great, smart people to work with","- Everyday can be different
- Collaboration is there if you want it
- Motto is speed wins but reality is projects take a very long time to finish 
- Engineering runs the show",neg
263,1cae73t9p1ba76hc,Great company with management that cares,"I loved working at TripAdvisor. The opportunities are there for the taking if you show up, work hard, and show interest in growth. My managers were constantly there to make sure my questions were answered and to ask me where I wanted to go with my career.  The only con were that the position was paid lower than others in the area (I think they tried to compensate this with benefits but I would have preferred 5k more in my paycheck over company events to be honest).",pos
264,1c85msojr5nbmbjk,Great Place to Work,"TripAdvisor’s Internship Program was extraordinary. The recruiting staff did such a great job with getting the 200 interns familiar with their new work environment. There were events such as: scavenger hunts in Boston, ice breakers, bubble soccer, and mystery games. I was placed with the brand design team on the 6th floor. My manager made my experience there so comfortable and helped me to challenge myself each day without feeling overwhelmed. The other members of the team were delightful to work with as well. They would always help me if I had any questions and steer me in the right direction with projects I was working on. In the one summer I was there, I felt like I gained four years worth of knowledge. My experience was truly remarkable.",pos
265,1c7m5ahqo9rf0b6q,"Fast Paced, Goal Orientated & Fun","TripAdvisor offers diverse opportunities and the chance to work with varied markets. My time there provided me with lot's of investment and development of my skills and a chance to adapt to various cultures. 

The company culture is fast paced, ever changing and evolving requiring and agile and dynamic working approach",neg
266,1c682q96u52ukbag,Fun place to work,"TA has a great employee culture there are excellent perks (free helathcare, kegs, etc.) and frequent fun events. Unfortunately, the laid back environment can foster complacency.",neg
267,1c4o4kg34aka091b,Not a great place to work.,One word- disaster. The Latin American sector of this company needs a huge change! Management is absolutely appalling. Can not stress enough how much was given by many and nothing was gained.,neg
268,1c4jt7f4f9r9j92p,Good Atmosphere,"Great experience, good atmosphere at work and great ideas, but sadly the company sometimes hire the staff through an external company",pos
269,1c4gk34d0ak9rens,Amazing Internship,There are few if any other companies around the world who will do as much for their employees and interns to make their work life a pleasure. I cannot put into words how great they are.,pos
270,1c2uq3l6bak50er5,"Great Benefits, Work Culture Declined Over Time","At first, the job was great, and fun with a great work atmosphere. We had perks such as compensated tours and shows on the strip in Las Vegas. Over time, they cracked down on all of that and the morale went way down. Handle times and goals took over everything and the happiness of workers went to the side.",pos
271,1c19098dl1fdn2to,culture is changing,"used to be more positive - toxic in some groups due to new leadership

great company - industry leader

fair culture, benefits are fantastic

recent business strategy doesn't seem to be working

growth has slowed,  less opportunity for  career advancement",pos
272,1c18r453k1aic1o7,Excellent Company,"Everyone I worked with was great except for one sales manager that has been there for years, and is very rude to people working under her. I would recommend the company to everyone.",neg
273,1btj3jqav9r8kekf,Inernship was good,"It was great working with them. It was my first exposure to the professional world and really enjoyed working, the industry guide was very helpful. But I have not received my certificate for an internship correctly.",pos
274,1bs63blb8b879fdg,Great atmosphere,"Learnt so much in my internship at TripAdvisor, was given great exposure to negotiations and real world meetings and shadowing the Head of Procurement in his day to day operations gave me great understanding of how a big company works.",pos
275,1bra6nen252u7f87,Fun WorkPlace,Great place to work for young professionals. There is a lot to learn since things are always changing. Hardest part of the job is meeting strict deadline.,pos
276,1br43v3la9rdn9kr,Great place to work,"I'm here since March 2013 and I cannot say one negative world of this great company.
Beautiful offices, amazing environment, lively and nice place to work for.",pos
277,1bqvj1gfjas27bnm,"really diverse culture, work life balance, but lack of career advancement","Love the coworkers, building, sales commission structure, and my manager. Lack of upward mobility, long hours, and a brutal commute are the downturns.",neg
278,1bqipgp2lbreffl2,A great place to help others on their future adventures,"A calm and relaxed environment to write reviews that always help people. TripAdvisor is always willing to help their contributors with any troubleshooting problems. Develops communication and bonding with travelers and hotels, shops, etc.",neg
279,1bqimairg9r9idbj,A good head start for fresher,"It is a fun company for fresher. You get adequate amount of exposure and management is supportive. You never feel insecure for you job, very employee friendly place.",neg
280,1bqfavl7b9r5c9rm,Not the company it used to be,"TripAdvisor has gone downhill over the past few years, a change in the upper management has meant that the staff are considered commodities that are easily replaced.",neg
281,1bprd6q64akhhbii,Good Travel Company,"TAMG has grown to be a good travel company.  Constantly moving forward in the travel space. You would benefit from great learning here as an engineer, someone wishing to grow experience in SEO.",pos
282,1bpgv5agn5ndg8of,Seemed like a great place to work.,I was a consultant but it seemed like a great place to work. Great culture and benefits. Very nice people that are also hard workers. And they have a great business model to grow.,pos
283,1boaacetcak8vb9a,It was a great experience to work for them.,"The work atmosphere was great and it was good to work for them. 
Everyday, we came up with some minor and some major challenges.
The challenges were tough to figure out. We had a tough time figuring out the solutions to the challenges. But it was a fun challenge to figure out the solution to the challenges as we had the zest to work together and brainstorm to find the solution to the challenges.",neg
284,1bnlflf5117dq3b8,Fun and Creative company,I loved working for TripAdvisor. The sales team had a great working ethic and relationships. I learned my planning skills from the rest of the team. I would recommend applying to this company.,pos
285,1blg8on6jaqgi95l,Relaxed environment and great place to learn,"TripAdvisor is a great place to learn and develop multiple skills. As a Desktop Support Technician we support all internal clients with hardware issues, softwares issues , A/V support, Telephone support and any other technical issues that any clients might be having. It is a very fast paced environment and involves a lot of hands on work. The experience for me has been great and I've improved my Technical and customer service skills. The best part of the job would be that we are always kept busy and involved in multiple projects. We faced multiple tasks in a daily basis and finding a solution for each issue is the top priority. One of the hardest part of the job is being able to keep up with all the projects and internal work, sometimes it can be stressful but managing my time right and being patient with clients have helped me keep up in this environment.",neg
286,1bjqg07ibakd8dd9,Fun and productive workplace with an incredible culture!,"A wonderful company to grow in, TripAdvisor has a very unique culture that allows you to grow and become the professional you always wanted to be. A challenging industry where all content comes from the contributor and your day-to-day moves at a very high speed, success comes down to the incredible team of global specialists who work together to ensure the best experience for travelers all over the world. Every day is an inspiring day, whether you are working with another incredible professional, or because you are handling content that brings you to get to know a beautiful corner of the world.",pos
287,1bj02qqvp9rcs8cf,Gain loads of skills,"Tripadvisor is a company where you can obtain a lot of experience and skills, there is a great culture within the employees and the benefits are good. They also provide free transportation.",pos
288,1bh0ft0cf52thb31,fun,"This was a very interesting and fun company, I wish it was more than a temp assignment. They had a great social environment, the best part about this place was the overall atmosphere.",pos
289,1bfcgr5fn9rehb9p,Good COmpany,"Perfect conditions to work and a good company to recommend.
Really good benefits and a bit of luck management. Good company ideology and work tools to performance your job.",pos
290,1bf05sl9k0mtp08e,Good company for recent grads,If you are able to work 60+ hours a week and don't have responsibilities outside of work this company will probably work for you early in your career.,neg
291,1be1c20ko9re0ecs,Good company to work for,"Good company to work for, great benefits and good atmosphere. Overall good work/life balance and offer lots of opportunities for online learning and courses in the Needham HQ.",pos
292,1bc3sk9uoakh482e,Productive place to work,"The company allowed me to expand upon my passion, which is working with people by helping them with any questions or concerns, while also building upon my people skills.",neg
293,1b6n9nb235ncua9j,Robots factory - high staff turnover should ring alarm bells,"A fantastic benefits package, probably the best around but unfortunately that's about all you will get working here. 
From management and HR having no care in the world for their staff, to the company offering little to no flexibility, working for Trip Advisor will leave you feeling unappreciated and with no opportunities for advancement. 
With an extremely high staff turnover, and the company no care attitude when it comes to dismissals and redundancies, this company is not one in which you can build a career.",neg
294,1b3tgf8okas3ieko,Large business with a small town feel,"There are many perks to working for the world's largest travel website, among which are paid personal vacation and generous holiday time. Not to mention fully covered benefits and catered lunches.",neg
295,1b3t3jg0d52tqcq5,"Great Place to Work, especially if you worked in the office","The company was a nice place to work, as the work was easy and I could do it from home. Great people. I did not enjoy the hours, but I did enjoy that I could work from my home. 

I learned about managing content on a blog..",pos
296,1b3d2o37j9rebdud,I wouldn't change my experience there,"TripAdvisor is one of those companies that people just enjoy to work for. In the time I was there I can honestly say that I met some of the greatest people to work with and some of the smartest minds.  The job is challenging but with the support of management no job is impossible.  Some of the hours over the busy periods can be a bit long however you are not there alone, people support you, people push you to do better and you feel like an important part of the big picture.",neg
297,1b2r35a6iak9udec,Travel Content Editor,"Editing
Field of travel and tourism
Marketing management
Social media marketing
Meet the needs of potencial clients
Translation
Integration of information",neg
298,1asfn3tfhb8blbuo,"reat benefits - free HMO, on site fitness classes and paid yoga classes. Free in office snacks and drinks, breakfast catered each Friday.","reat benefits - free HMO, on site fitness classes and paid yoga classes. Free in office snacks and drinks, breakfast catered each Friday.his place is run like a frat house - you're either in, or out. Extremely unprofessional management who run the company like a private and inappropriate club.",neg
299,1aqlbatdf52vhdi2,Great company and culture,"TripAdvisor is a great company with amazing perks and benefits for employees.  People can move up quickly within the organization if they are smart and ambitious.  However, some people get promoted too rapidly up the organization.  They may be great at their jobs but do not have any people management skills.  
Overall I think TripAdvisor is a great place to work if you have the right supportive manager.",pos
300,1apsvfvjgas3ba1n,melting pot,"My daily work starts at 9 p.m with a cup of good espresso  offered by the company!.
Look at my emails/look at the appointments and ready to manage the 70/80 monthly accounts ...
Multicultural environment so meting pot of languages cultures food!
the hardest part of the job is try to ensure that customer will continue to trust in the company's brand
the enjoyable part of the job is the final result- success- exceed in target- people around.",neg
301,1amqgf8l85nco8i4,good company,"good company
everything is fine with the company but work is done all day.
transparent management helps to progress work periodically and flexibly.",pos
302,1alq3sm6ub88s8gu,Fun and energetic working environment,The culture is very collaborative. Colleagues are nice and helpful. Working hours are flexible. Hold you job accountable and get jobs done.,pos
303,1al2cde275nfbfu9,great,"good sight , my only problem with the sight is when a customer gives a company a bad review they can dispute it and have it removed 
it does not give a true evaluation of the restaurant",neg
304,1aht9bsvv52v9boe,A Job for a Machine.,"I was so entitled to my cubicle. My job was eliminating duplicates which was a job that could excel could do in three minutes.

I did not find anything challenging or to prove my skills at all at this job.",pos
305,1acvkp88a52vuc1j,Great stepping stone,"Great company to get experience but there is little opportunity to grow. They have great benefits, great lunch options and snacks. The company is growing and with comes typical growing pains.",pos
306,1a9g57os15nd2c0e,Actions speak louder than words,"Promises. Promises. Promises.   Promised me everything when I started .  It was great for the first few months!   We moved to a beautiful new building , lot's of perks/benefits... with not so many kind people. Respect level is low. The only employees that are seeing any type of financial gain are senior level management and senior level engineers.   You will  NEVER meet your goals.  They are unobtainable. The yearly review process is ridiculous. No pay raises.   The turnaround is huge.  A revolving door.  HR is useless.  They are so disorganized and uneducated on policies and procedures.  If I needed an answer to a question, no one had it, or they had the wrong answer. Wouldn't pick up phones.  It was quite frustrating. The Vacation rentals president was nasty and rude. 

As for the free lunches.. attractive but not worth the pain and suffering to work there. They do have a bar on site. These perks do   attract the younger culture.",neg
307,1a67a1giq5nfda8u,TripAdvisor is a great place to work,"TripAdvisor is a great place to work. Smart people work there but less arrogance which makes the work environment easy to work in. All of the benefits also makes it worth while, but beware sometimes can be a bit overwhelming in terms on working a lot.",pos
308,1a3tg4d089r8v88v,Great experience,"Great company to work. I learnt a lot working for the company.
A relax but fast pace environment with diverse culture. The office started getting crowded at some point but that is understandable due the desire to grow.",neg
309,1a3clgvk39r8k96t,Great place to work,Great place to work.Very fast pace which means you learn a lot on the way.,neg
310,19t5icbpa9r4scot,Highly dynamic environment,"The office: 
Great office, nice location
The job: 
Challenging job and a bit repetitive. You would need to pay great attention to details. 
Also the policies change all the times, if you are on holiday for 1 months, becareful when you come back, so many things may change and you have to spend lots of time update yourself. 
Co-workers: 
They are very friendly and professional. They are all highly qualified, highly effective, intelligent people. 
The job development opportunities: 
In such a dynamic environment, its hard to predict the future. But there definitely are areas to progress.",neg
311,19rtdneon52v7en6,Great to work with a great company,"The best thing about TripAdvisor is the people who work there. Everyone is incredibly smart and always pushing the company forward in new ways. My understanding of the industry grew incredibly during my time there. Surrounding yourself by smart people is always a great benefit. Free lunch everyday isn't bad either, especially if it's restaurant quality! Management has high expectations and people usually start packing up around 5:30.",neg
312,19qvpk1309r6qcm5,Productive and fun workplace,"A typical day at work includes early morning briefings, tackling previous unfinished duties and making sure the whole project team are in agreement",neg
