,id,title,text,final_sentiment
200,1i5o7qt6khdjh800,Good,"I worked at Booking.com as a Customer Service Executive and had a highly positive experience. The company provides excellent training and support, ensuring that employees are well-equipped to handle a variety of customer inquiries. The work environment is dynamic and multicultural, which fosters both professional and personal growth. Additionally, the team-oriented atmosphere encourages collaboration and helps build strong problem-solving skills. The company's focus on customer satisfaction is impressive, and I appreciated being part of a team that strives to deliver top-notch service. Overall, my time at Booking.com was rewarding, and I gained valuable skills in communication and customer relations",pos
201,1i43gmi45k7pf801,Fun place,"Fast pace environment, great management policies, fun place, possibilities to grow up inside the company. Good environment and multicultural pace to work",pos
202,1i37hunfgg2pt801,Wonderful adventure without leaving the state.,"What is the best part of working at the company?
Family Atmosphere. Training and compensation. 

What is the most stressful part about working at the company?
International customers who could not understand guest boundaries. 

What is a typical day like for you at the company?
Arrive timel. Get Coffee. Have a meeting to assess proud activity.",pos
203,1i1n24s52i81r801,Flexible working hours and location. Good equipped office environment,"I have enjoyed my experience as a customer of this company, appreciating the quality of products/services offered. However, as an employee, I have noticed some areas for improvement in management's responsiveness to urgent business process requirements. Timely feedback and guidance on performance are crucial for personal and professional growth, and I believe addressing this could greatly enhance the work environment and overall productivity.",neg
204,1i0nmmjrpolkv802,Good,It’s a company where you had a lot of growing opportunties. The job itself can be a quite challenging. The pressure of KPI’s can also be challenging..,pos
205,1i0lpap3rolkv801,Okay,It's a call centre. They try to make it fun but you're still dealing with customers. Calls can be awful but you're given enough autonomy to handle the call your way.,neg
206,1huv15c7oihjq801,Good until they sell us to another company,"Through out the journey, until the day they said they sell the whole CS team to another company, they are good employer. 

The place was fun to work with, good benefits to the employee. I feel heard. I trust in their whistle blower program and that how they don’t tolerate fraud.  

The mission is good. Still stick to that. It was bad because they decided to sell us. There’s no severance package in some countries as well 😔

To see now how smaller departments keep getting cut, I’m just not sure anymore if it would still be a stable career for you here. ",neg
207,1hu4d97plj6ck801,fun workplace,fun workplace. learned a lot. nice colleagues and free food. late hours sometimes but balanced out. would recommend working here. nice pay and some other perks too.,pos
208,1hu3c35anj6e4802,Lots to like,"On balance, a good place to work. Good pay and benefits and a healthy work/life balance.
Head office is in Amsterdam, so progression opportunities in Manchester are limited",pos
209,1htpb208q2flo000,Petty Means Girls Club,Don't do it. Popularity contest that doesn't value results - just must be in with the managers. Regional manager would say the meanest things about employees in secret meetings - right down to insulting their looks. ,neg
210,1ht2h4fjtgb6s802,"care for employees, fair pay, good working climate","The management was caring, there was good supervision and feedback, fair pay, good ambiance within the company and nice offers to increase well being such as an ergotherapist coming to work, nice food and events for staff. I really can't say anything bad about the company as an employer.",pos
211,1hsai7sr7j6fn800,No Diversity,"The salary and perks are good. 

But the company has very poor diversity,  all manager have the same background, they are Irish, and if you are not, you can't grow there.",neg
212,1hs7jcsr9imiu800,Good overall ,"Good overall, fun atmosphere, acceptable benefits, diminished overtime,  yearly trip to Amsterdam, been stressfull during Covid and high season , overall a great experience ",pos
213,1hqdq24udkef0800,Salary is not the best,Good place to work but not to build a career.  The work environment is ok but there is a lot of room for improvement. In general it was a good experience.,pos
214,1hq0v0kp0jrih800,Strict KPIs but great colleagues ,It was almost impossible to meet expectations and reach KPIs when working on the phone all day but I got to work with wonderful people in a very nice office.,pos
215,1hppc1vdvjk90800,Incompetent leadership ,"Because the company is making money, it can pay reasonably well compared to others. However, it is evident that the leadership is not competent. Anything and everything is possible as there is no HR for the employees. Always hiring, putting people on burn out due to mismanagement and then firing people. ",neg
216,1hph316lhk6ol802,"Good intentions, bad execution ","At the beginning of my journey I really felt in love with the company values, codes of conduct, etc etc the benefits were fine, after a couple of years the company took a different direction in considerations for the employees. No more Q bonus, Salary increases were just a joke, even if you exceeded your evaluations ( was my case) I had to negotiate multiple times for a proper salary. 
At the end of my journey HR and Management team did not give me an end interview or either had a call with their camera. Everything was through calls, it was so disappointed to feel a company that worked for almost 4 years were so ungrateful. 

I would like to clarify that my direct leader was fenomenal! I stayed longer because of that person, she was fighting always for my well being and overall feelings, because I was a truly good employee with reals goals, organized and my results were incredible, my evaluations during that periods were always exceed or meet, never bellow. 

So take that in count. I will be forever thankful for the opportunity to meet a lot of people around the globe but how they behave was a shame. I truly believe that not represent b.com culture and values. ",neg
217,1hpe372bg2gr4002,Solid pay but no direction,"Depending on your department, the leadership can have no path forward. As a result of COVID, people were promoted quickly. This has resulted in many of the ""leaders"" not being very suited for their roles. Projects are almost always delayed and something that has a timeline of 6 months will quickly stretch to 3 years of actual implementation. If you appreciate being quite disconnected from the actual success and don't mind many barriers to working, it can be quite nice. If you are actually invested, you will end up very frustrated with the ineptitude of management. This is a big shame, as there is a lot of very talented people at the company that are otherwise limited by those at the top.",neg
218,1hoaaggj6isvv800,Good company,"Great company to work for, an engaging multicultural place, where you will meet people from all walks of life. Good career progression and amazing perks",pos
219,1hnedbf7di9ao801,Toxic environment ,"The management system is extremely poor and environment very unhealthy, lots of gossiping going about on a daily basis and the culture very toxic (if you can call that culture). No path of growth and progression.

Best thing was the friendship I made during my spell with the business.",neg
220,1hmoof460gpe1801,Depends on your market ,"I haven’t worked for the company since 2021 but when I was there I would say it was a brilliant company to work for like every place has its pros and cons. A typical day to day was working across 3 platforms to help customers with any queries related to their bookings. Depending on what market you were on it could be a breeze but if you’re applying to work ok the English market don’t even bother applying Run!!. The calls are nonstop ! And they expect you to answer every single one and help the customer within a certain time frame shocking as every problem is not the same it was fun to get to know other cultures and have such good diversity in the office but it could be really catty as everyone dated each other there. Some managers were helpful and others were just terrible. I’m 

",neg
221,1hm7rqflai46o800,Micro managed with toxic environment.,I went through a whole process to move to Amsterdam - including shipping all my stuff and bringing my cat over - just for the manager to decide he didn't like me since day one. I was fired for basically not being extrovert and was constantly forced to join into activities outside work by my manager. The culture in that place is beyond toxic. In summary it's a great place to work if you're a workaholic who doesn't have a life outside work and only hangout with your workmates. A joke of a company.,neg
222,1hl09lfjm25m4000,Wonderful experience ,I loved working there due to the friendly compensation rates provided. It also helped me grow my work experience and tailored my professionalism for the global community needs.,neg
223,1hkm97mq8j3v3800,Tech company with growing pains,Currently trying to adapt from a startup where investors believed anything you told them to an accountable public company. Lots of interesting areas to contribute but also hyper focused on everyone staying in their own lane and not stretching themselves. Very check the box on competenties in the job description so don’t focus on business impact unless your job says you should.,neg
224,1hjv2sv3ficb8801,fun ,"Working in the travel industry is an exhilarating journey filled with excitement and diverse experiences. Each day brings new opportunities to explore the world, connect with people, and create memorable moments. The dynamic nature of the travel sector fosters a vibrant and fast-paced work environment, keeping professionals on their toes. From crafting dream itineraries to assisting travelers in their adventures, the job is inherently rewarding.

Interacting with individuals from various cultures and backgrounds adds a colorful dimension to the work, making it both enriching and enjoyable. The thrill of contributing to someone's dream vacation and witnessing their joy is unparalleled. The travel industry's ever-evolving landscape also allows for continuous learning and adaptation, ensuring that no two days are the same. Overall, the travel industry is not just a job; it's a gateway to a world of fun, exploration, and fulfillm",neg
225,1hjqpgdghih2r800,Fun But Complicated ,"Great place to work, fun environment, awesome people but difficult to get work done because of long decision making processes and convoluted processes.",neg
226,1hjk6jl27lga0800,Great place to work,"Great environment and you meet a lot of people, always new opportunities inside the company and you can grown your career very quickly if you are focused on it.
Salary not very competitive as any other company with same role pays much more.
I would still recommend the place, one of the best place i've worked ",pos
227,1hions7te28um002,Good diverse place,Its a good diverse place to work at. Supervisor and managers were always willing to help. Moving up in the company was always an option. Different departments to work with,pos
228,1hi0tit0ikj91800,Productive and fun workplace,"Very diverse in cultures, open and friendly people in general. The company is huge, there is some hierarchy but they still try to make the atmosphere more informal and people are queite approachable.",neg
229,1hi0pvvqhjkmh801,Great Place,"Nice career booster, people are lovely and the everyday activities are exciting. Whatever is relevant, from a legal perspective, for our society is relevant for Booking.com too.",pos
230,1hgrssk1hje31802,Productive & Fun,Booking.com was a fun place to wirk and a great way to learn the hotel industry.  If you like the perks of traveling for work and having to travel out the country from time to time this might be a great opportunity for you. They also order Fresh Direct 2xs per week for employees to have healthy eating options everyday,pos
231,1hgbqmjgniqu3801,Positive for my first role but really negative for my second role,"What is the best part of working at the company?
The benefits they give you are appealing 

What is the most stressful part about working at the company?
The team work, the management or lack of, lack of flexibility for mothers.

What is the work environment and culture like at the company?
Generic and not centred on knowing the individual 

What is a typical day like for you at the company?
Commute, work, go home and commute again",neg
232,1hgatho0ghars800,Awesome ,"Booking was an awesome place to work.  Culture was great. Coworkers were fantastic.  Hope the office didn't get impact by the outbreak,  we all got layoff. ",pos
233,1hf8jl4t3ipal800,it is cool place to work. Great environment to grow.,it is cool place to work. Great environment to grow. Like it here working. Open culture. Here everyone is heard. Amsterdam office is so beautiful. I like it here,pos
234,1hen79ocvissp800,Not a great place to work in my particular role,"What is the best part of working at the company?
This is one of the worst roles I have had with minimal management support

What is the most stressful part about working at the company?
It was a very disorganised department with poor management",neg
235,1hen79ocvissp800,Not a great place to work in my particular role,"What is the best part of working at the company?
This is one of the worst roles I have had with minimal management support

What is the most stressful part about working at the company?
It was a very disorganised department with poor management",neg
236,1he8ah8ani46l800,"Good benifits, bad tech","Very good benifits for Amsterdam but the work is boring, managment is bad and tech is terrible. Toxic managment everywhere, leadership doesn't really have a clue.",neg
237,1he812l4e2eig000,Perfect,"Perfect Place to work, fast paced and open minded.",pos
238,1hdcno5tni3r0801,Bad payment and no opportunities ,"Bad payment, no opportunities.
The more they elevate the targets the less u get paid. 
The only thing that keeps u going is ur colleagues going trough the same ",neg
239,1hcsuhdrsi90s802,Diverse place to work ,"Lots of different nationalities makes for a wonderfully diverse working place. 
Extremely inclusive and overall, not a bad place to work.  Brand new offices with state of the art equipment. ",neg
240,1hclv1mj1hap3801,Large Company,Incredible benefits but it’s such a large company you do feel like another number. A lot of support and encouragement to get to know your coworkers which is nice. The work is very stressful and mentally demanding - the company has an okay response and reaction I didn’t feel supported. ,pos
241,1hchrsirn2cfk000,Great internship,"My internship at Booking.com was a rewarding experience. The Accounts Receivable team was supportive and fostered an environment of learning. I was given real responsibilities which allowed me to understand the intricacies of financial operations in a global company. The exposure to various accounting software and systems enhanced my technical skills. The company culture was inclusive and encouraged collaboration, making it easy for me to integrate and contribute. Regular feedback sessions with my supervisor helped me improve my work efficiency. The opportunity to work with diverse teams provided me with a broader perspective of the business. Despite the challenging tasks, the work-life balance was commendable. Overall, my internship at Booking.com significantly contributed to my professional growth and has left me better equipped for future roles in finance.",neg
242,1hbtuic19iqug800,Productive engaging fun environment very friendly ,"Typical day resolving guests issues email,phone chat..Productive engaging fun environment learned guest resolution,management very friendly and professional,culture : professional,hardest part of the job, multiple lines for chat ,most enjoyable part of the job . hardly any micro-managing 
",neg
243,1hbgsgth62dul000,Don't pay market rate,"As a former customer service associate at Booking.com, I can say that the company has its pros and cons. On the one hand, the company has a great culture and a friendly work environment. However, I did notice that people who got promoted tended to be those who were friendly with the leadership team, rather than those who were the most qualified for the job.

Additionally, while the job itself was not particularly difficult, the amount of work expected from us was quite high, especially given the low pay. I often felt overworked and underpaid, which led to a lot of stress and burnout. Overall, I would recommend Booking.com as a good place to work, but only if you are willing to accept the low pay and put up with the high workload.",neg
244,1hbbqff4pkp0h800,Glen Fogel is Evil,CEO only cares about money and definitely does not care about customers. They eliminated customer service department and outsourced the work to a temp workers. ,neg
245,1hb6ashqfjcb9801,Stressful,A lot of change all the time.  It would get overwhelmed at times. Culture is good they seem to care about their employees. They have good benefits for their employees ,pos
246,1ha6pros32hjb000,"Challenging, poor management","Lots of pressure, many challenges, middle management has no personal boundaries. Salary is average to good but there's a lot of turnover. I would recommend if first job but after that i would go elsewhere.",neg
247,1ha1i5oe8gb5a803,"Fun colleagues, a bit hectic management style","It's a fun place to work where you meet many great and talented people from all around the world. You get to perfection your skills working in professional teams. Lunches are great, salary is not high.  Very unstable management style.",pos
248,1h7rhj9m1m6os802,Can’t complain,I was laid off as a customer service rep. The pay could’ve been better but other than that everything else was great. Probably the best company I ever worked for. Have friends that still work there and they are doing great. I sincerely feel they value their employees. ,pos
249,1h6t61rtbkuje800,Started as an exciting journey and ended as a disappointing failure with so much unfilled potential!,"What is the best part of working at the company?
The people and culture that was built over the course of the first 10 years!

What is the most stressful part about working at the company?
The company did a great job of making it's employees comfortable. They focused on work/life balance and consistency acted on employees feedback. They provided training for handling stress and many other valuable resources whether it be work or life related.

What is the work environment and culture like at the company?
It was a diverse and inclusive environment where upper management focused on employee engagement and health. It sounds cliche but it really was like a family. Everyone was encouraged to share their thoughts good or indifferent and if an issue came up, the company did it's best to rectify it! 
However all that changed significantly when new leadership took over at the highest levels. You could feel a sizmic shift. Then COVID hit and mobile workplace was implemented. Leadership would speak to the employees via zoom and right away you could feel the disingenuous rhetoric about employees were at the forefront when in fact greed was the motivation!

What is a typical day like for you at the company?
We would come into work and listen to the CEO talk about how concerned he was for the employees and that the company was losing revenue. Which was true to an extent except for the fact they were receiving millions in support from the Dutch government and other agencies. Then the kicker was the CEO awarded himself a 7 million dollar bonus. This was proceeded by closing all North American offices and promises of jobs with a third party partner which never materialized! While we were still there the CEO gave the most cringe, phony, and almost comical speeches about how it was for the betterment of the business and they just couldn't afford to keep these offices functioning. Meanwhile the company was recovering and reporting massive quarterly earnings, building a billion dollar new HQ office in Amsterdam. I truly believe the new regime will eventually run what was once a global powerhouse who cared about it's customers, community, and employees into the ground. I don't wish this to happen but when greed and self loathing are the driving characteristics of the leader, unfortunately the inevitable is sure to surface.",neg
250,1h6cpk3n62946001,"Bad,toxic and spying ","The working environment at the office is very poor due to so much toxicity and always loud. It gives headaches and mentally effects you, the option to work from home is available but not very suitable for everyone. Managers are not there to help you but rather to put you on the spot as soon as you slip up on anything. The managers and coulluges have favorites. The rules and regulations of the company isn't very clear and what is being taken serious and what is taken less serious. Salaries are not revealed until you receive the contract for any position. Doesn't matter if you are applying from an external source or internal. The wages are not good enough for what you do. In my case (customer service). And it really teaches you the fact you can't trust anyone. Opportunities and projects are always keeps quiet and confidential and only a few select people can be involved and to progress. No clear promotion program available. Your hard work and effort isn't being recognized and your not being treated fairly. At the end of the year you get a bonus based on your work but they do not tell you how your end score is being judged. It's all a maze game and just plays with your mind. Also people with less skills and knowledge are more likely to get a higher position than you because it's not based on skill but rather personality and ars* lic*ing.",neg
251,1h6a8b73pg3nq800,Fun but micromanaging ,"Fun place to work but very on targets and being micro managed 
Be careful about trusting managers as everyone is there for themselves and no one has your back ",neg
252,1h4ordrluk7ja801,Very intensive job with average benefits ,"I worked at Booking.com for 6 years in the Customer Service department in Amsterdam (The Netherlands). It is very intensive job in a call center. Many colleagues went to burn out, some were leaving on the voluntary basis. Middle management is not professional and it is difficult to built a career if you don't have a managers-friends in your network.  ",neg
253,1h4el0gkn2eik000,productive and ongoing training job,"ongoing training, good support, good management. Overall, it's a straightforward job with excellent work atmosphere. 
The pay is ok but could be higher considering most agents speak at least 2/3 languages. This should be valued ",pos
254,1h3ujgvf1ikop800,I learned that I can add additional languages to my brand ,"What is the best part of working at the company?
Leading a team of new agents and helping to develop their skills.

What is the most stressful part about working at the company?
The hours were a bit odd and long 

What is the work environment and culture like at the company?
Fun and exciting, a lot of new things daily 

What is a typical day like for you at the company?
A lot of 1:1 coaching for my team",neg
255,1h3g4opn52eik000,Great place to work ,Booking.com is a company focused not just in the customer experience but on the development of their employees. They offered plenty of support and you will have opportunity to growth.,neg
256,1h3fq8kf8jtv8800,Good working atmosphere,"Working at Booking.com has been a rewarding experience overall, allowing me to develop valuable skills and contribute to a dynamic and fast-paced environment.",neg
257,1h30kfm4di90l801,Fun workplace,"Amazing place to work where you have a lot of fun but the career progression is slow. Salary and bonuses are quite ok, they do a lot of social events and parties.
",neg
258,1h2orgc20281h001,Terrible workplace culture and poor leadership.,"This is by far the worst place I've ever worked for. They pretend to care (about employees and customers), but they'll take any opportunity to take advantage of anyone. Workplace culture is pathetic and the leadership even more.",neg
259,1h2ofa5e9281h000,Productive and fun work place,"What is the best part of working at the company?
The coworkers and our guest were very enjoyable

What is the most stressful part about working at the company?
When a hotel lost guest family holiday

What is the work environment and culture like at the company?
Professional and accepting of diversity 

What is a typical day like for you at the company?
Phones emails chats breaks lunch interacting with guest and concierge and coworkers",pos
260,1h2mo0s6mi83n800,Fun workplace ,"Everyday you have to contact a lot of customers 
Which is good for me , and the special part is that i have to find a solution for every customer for a different issues. It’s like a puzzle game",neg
261,1h2gp4ksjg3nc800,"it's Alright, better than most places","Good for a start up opportunity, but you are microscoped managed, thought i was applying for accommodation department until last interview i find out it's a car rental business. Lot's of career development opportunity, however there is always a catch, information is very hidden and hard to dig up, both for internal opportunities' and from the outside, you need to always chase up things with managers, on a personal level the managers are good but they do not push you or remind you, you kind of feel like they don't care, people have favorites and very toxic environment, stressful and pain, at the end it will get to you and mentally you will be destroyed. ",neg
262,1h1a8utn0g3m4800,poor management,they dont care anything about employee but make you only work. management are poor and lunch break is unpaid. 25 days AL & bonus are the only good things.,neg
263,1h0r5louikja1800,Great place to work. Amazing work environment. ,"It was a great place to work. Good work culture, Hybrid working, Nice managers. Until the redundancy, which came as a rude shock. Pay is also quite average.",pos
264,1h0ati1mritm7800,Great fun place to work ,I loved it there and the benefits were great as well the management staff could’ve been more helpful but the overall experience itself was great and it’s an all inclusive place to work as far as diversity goes ,pos
265,1gvb696pkj4if801,Fair Pay great culture and fair workload,"Unfortunally, the entired customer service workforce was outsourced to another company with not such great values or appreciation for their employees. The new company hanlding customer service for them does not offer fair pay or even a good working atmosphere. Information from management your future at the company or even about your day to day was alsmost imposible to obtain. ",pos
266,1gune9f2gglq1800,fun place but not worth it,"Look for something else.  i dont evne have 150 characters to describe it, its just not worth the time but benefits are ok and decent and there is a really easy way to get PTO.",neg
267,1gune9f2gglq1800,fun place but not worth it,"Look for something else.  i dont evne have 150 characters to describe it, its just not worth the time but benefits are ok and decent and there is a really easy way to get PTO.",neg
268,1guf3fpu0g2rn800,Amazing and kind place to work,It is sad the job ended the way it did thanks to COVID. They cared and gave their employees so many opportunities and genuinely cared about your well being.,neg
269,1gu96s5nhj9gj801,Good work life balance ,"Very good company in terms of perks and life work balance. Within the Cs department, it's very hard to progress. It's a good place to start from but not ideal if you looking to progress unless you are in a different department. 7",pos
270,1gtultg3fk5pm800,Fun workplace,"TL was very supportive. Fun workplace. Good training, nice office in downtown Toronto (before the pandemic). Once you get a schedule it is really hard to change. Good PTOs, but always need to work at least 1 day of weekend. Nice pay.",pos
271,1gtu63fkk2m12000,International Positive Environment,"You can easily adapt to the international environment. Good management.
You can apply internally to other departments after you have worked 6 months at you position.
",neg
272,1gtjn81leg0ki802,Fun workplace ,"Great work environment, great supervisors and management. Lots of perks and bonuses. Cool office right downtown Toronto. Great coworkers. I actually miss working there",pos
273,1gtdtarm8g0ki800,Cool,"Loved it there, the managers were nice and there were not so many calls coming in at once. Your calls just get rated by the partners or customers, so can be a little tiring for that. The ",pos
274,1gt3ujtplg4dn800,Productive and fun place,Everyone I worked with was gifted and unique. It was incredible to get to know and work with so many different nationalities and cultures. I appreciated Booking.com for providing a clear path for the duties of my job and how to move within the company to best suit a skill set. Lots of career support.,pos
275,1gt3hjb54iqtf800,Productive and fun ,Very good company. The job can be stressful yet rewarding. I have learned how to deal with unpleasant customers. Working under pressure can be taught but gives you an opportunity to come out of your comfort zone.,neg
276,1gsuvgv6ogagq800,Based on numbers,"Typical call center environment, they are purely based on numbers. The only good thing were the people I worked with on the same team as me. Management tried to assist, but we’re pressured to keep numbers up in team.",neg
277,1gsjuqb402954001,Productive and fun environment,"Very friendly environment to work. 
Supportive colleagues with growth opportunities  ",pos
278,1gs7c22v0i6ht802,Good working environment ,Good working environment but too bad it was not available anymore. We have very good rapport with various departments and we got to solve various issues from de-escalation issues to executive complaints.,neg
279,1gs6da6qk22n3001,Company with a good work life balance,Currently we are practicing a hybrid work. company implemented this post covid. which will be good for everyone. Company look after their employees very well,pos
280,1grstj0llg2ov800,This is the best company I've ever worked for.,"Booking.com is already in the future, compensation package overall is one of the best out there, amount of PTO, job and life balance. Career advancement and opportunities are top. I worked there for 6 years, went from a call center agent to work in two other departments. They care for you as an employee , as any company they love money however  hey admit when they make mistake and aren't afraid to admit it and make things better, something i wish most companies would do. Booking is an European company for the most and i think is thanks to that that the benefits, management and work culture are so much more advance than companies in the USA. If you ever get the chance to work for them you are extremely lucky!. If you prepare well for an interview you can get anywhere there, I personally never saw favoritism, I genuinely did my best in the interviews and got the job. It is important o know that the interview is key here and they are not super easy, you do need to prepare yourself well. They will prepare you well for your future career.",neg
281,1grjekn33jkbg801,"Horrible Management, Stressful job, Great ","Pros:
Free breakfast & lunch in the new Manchester office - Good team vibe

Cons:
Stressful job, Low pay, Horrible management. Even-though the company has a lot of good core values this does not apply within the business. A lot of favouritism and bullying goes on on the work floor by managers. It is not a good environment to work in. ",neg
282,1grch21k0mjjo802,The office is cool,"The mangers were nice and lots of diversity.
They offered free fruits, sometimes free food, nice company parties. And I limed the bonus too. But the pay is not the best.",pos
283,1gr5532ermnau802,You are a number not a person,"If you are trying to get in the company to thrive and develop yourself, will not happen. They are trying their best to keep everyone in the same department with no option for promotion. If you are 2 min late, you need to report to your manager and then write a whole report on how you will improve yourself. It is a tempo and you are always being watched and evaluated. They are digging for your mistakes, quality control is listening to your calls and evaluating your tone of voice and empathy. With them having none. Basically it is a corporate prison. Not a healthy company to work at, at least if you don’t want to end up with a burnout. It was the most awful experience to work there. Except lunch, nothing is good there. Don’t say no one told you. ",neg
284,1gr0999lumnau800,Great place to work! ,Love the diversity and inclusive environment. Highly recommended! ,pos
285,1gqjtc8vbg3lm800,Fun Travel Communities,Have been an Ambassador for the Booking.com Travel Communities since last year. Wonderful communities of Travelers all around the World. We helping everybody for tips & advices. Very Friendly Space!,pos
286,1gqflocidiodu801,"Productive, growth oriented and fun experience","I was working at Booking.com for 5 years, started as a Coordinator and I was promoted to Account Executive and Account Manager over the years. Great atmosphere, I had free access to a lot of online courses and certificates, big emphasis on development and growth of the employees.",pos
287,1gpq3ubncjrrd802,Fun place to work ,"Culture was amazing, work environment was great, tremendous opportunity to grow, and the benefits especially time off was excellent. I’m just sorry I don’t work there anymore.",pos
288,1gphvhuo32qt2002,Good benefits ,"Salary low but worth it for the benefits and work life balance. Good opportunity to progress within the company, invests in its staff. Just wish the salary for non management roles was more competitive. ",pos
289,1gpen7ubthaok800,Well run and fun place to work,Booking.com is a great place to work. Free trips to Amsterdam and free food in the office. Very well run organization with strong team culture. I felt appreciated and respected there. ,pos
290,1gomembmojkkt800,Fun workplace ,People and management are friendly and collaborative. Positive atmosphere and quite flexible with holidays/day off. Salary at the time was not the best. ,pos
291,1gobq4l41k253800,Poor management ,It’s all about who you know in order to advance. You’re just another number. Management not held accountable. They don’t care about employees. Don’t ever share anything with managers as it will be held against you. ,neg
292,1gmv0fh13gbvm802,a lot of silo for cross-functional project,"slow-paced
unclear strategies
not much innovation recent years
top-down decisions and less autonomy for product/scrum team
good pay and benefit
data driven and massive ab test 

",neg
293,1gmh0ug42k2m6800,It was a goodplace to work,Booking.com was a great place to work. The enviroment was very friendly and the work culture excellent. Management hear employees and the ideas and feedback were heard and implemented in most of the cases. Unfortunately the company closed the call centers in the United States. ,neg
294,1gmgsl4dvghrr801,Was a great place until new CEO arrived,"This company was great to work for until the CEO and company decided to outsource their customer service. The company was once inclusive, and they cared about their bottom line. But now it seems its just dollar signs, and they will cut you if they can find a cheaper option elsewhere.",pos
295,1gkm423j6k7qs802,4 stars,"What is the best part of working at the company?
The culture, their learning tools provided and quality and the opportunities for growth. 

What is the most stressful part about working at the company?
No stress in this job.  We were always provided with help on how to deal on stressfull situations at all times.

What is the work environment and culture like at the company?
Work enviroment was very friendly, diverse.  I got to work with different nationalities and cultures and this made the job very joyful and interesting.

What is a typical day like for you at the company?
Typical day would involve taking calls to serviceo our clients and occassional meetings.",neg
296,1gklfrk1ijrph802,Productive and fun work place,"Booking is a great work place. You need to be able to adapt to change. The people that work at Booking are friendly, helpful and resilient. Booking offers great benefits package.",pos
297,1gk9ue5nuj9gl800,Poor management ,"It was great before they were sold to an external company. Great environment (amazing colleagues, diversity, team work). No opportunity for growth now, bad management (this means difficulties in having PTO, constant errors in schedules and payrolls) ",neg
298,1gjl68ov9i9b5800,Customers complaining non stop,"The only reason people call booking.com is to complain. If you have mental issues, don’t bother applying 

Especially is you work nights, the call are non stop",neg
299,1gjji5gcc2fec004,Great work/life balance,"Great work/life balance.
Decent pay and good annual leaves.
Free lunch
The pay as a sale advisor is not enough even with bonuses. 
Management can be better.",pos
300,1gj6ivunal0em802,Fun Environment & Love the culture,"My colleagues are supportive, always positive and willingly provide guidance. The company encourage the employees to continue learning and be open to feedbacks.",neg
301,1gil3mcddi47n800,Good place to work ,Great company with a lot of benefits. They do care their employees both mentally and physically. Booking.com is one of the best companies in my career life ,pos
302,1gi31b81si47n801,Pleasant working environment,"The employees of the company are treated equally. Pleasant working environment, trust employees, no pressure. Improve employee growth. Pursue employees development.",pos
303,1ghvngdopkji3800,It was a good job until management decided to lower the quality ,"My 4 year experience can be divided into two period. I joined Booking.com sharing their values and mission and providing a quality service. The working environment was stimulating and it was possible to grow in the company. All people that was working for years for the company left in the last 3 years, as the quality of the job decreased in favor of number of calls taken (many ""cases"" were completely   mishandled by 3-4 agents at least, and to low quality/approximative job requested make them increased). Booking.com also sold all their call centers to external companies and except for Amsterdam doesn't manage directly the customer service department anymore. ",neg
304,1ghuuso47gfrg800,Job was great now is unbearable ,"This company was amazing when i first started, but since they transferred thousands of agents to a new contract company, it was been horrible. The treatment of their workers are horid and terrible",neg
305,1ghcirunp21v8001,Good environment ,I have worked for Booking.com for almost 4 years and although we only have a month left with the company I absolutely loved working for them! They care about their people,pos
306,1ghc3kkkjkjaq800,Good company with international employees ,"This is a company which brings people from outside of Netherlands to the country with everything done. That is such a fantastic thing about Booking. Interview feedbacks are very good, care for employees (in the Netherlands) is good also due to workers council. ",pos
307,1gh28f3tlghru800,Good pay and benefits,"Great company overall they care about their employees
Awesome coworkers and managers, very diverse too
Everyone helps out and answers questions
Tons of group activities and team meetings
Cool merch that you get pretty often 
Fun team outings and volunteer work 

But the work is super fast paced and stressful",pos
308,1ggidq0irk24s800,5 stars,"What is the best part of working at the company?
Fast technical support. Friendly staff.

What is the most stressful part about working at the company?
There is nothing stressful in the company

What is the work environment and culture like at the company?
The company has a multicultural friendly environment.

What is a typical day like for you at the company?
I am an affiliate travel partner and work remotely",neg
309,1ggc7oi6bjk9h800,Very stressful job,"Booking is a great place for learning and development. The job as a customer service is very stressful due to the company policies. A lot of inside changes happen and the agents are not always updated about them, however they aspect you to know. The salary is not great for all that stress. ",pos
310,1gfvqs86cii2h802,2 stars,"What is the best part of working at the company?
The giveaways every season. 

What is the most stressful part about working at the company?
Meeting the number of calls. The speed of calls. Don’t have time to relax when you have to answer another call. 

What is the work environment and culture like at the company?
Didn’t see one as you work on your own there’s no time to interact with others. 

What is a typical day like for you at the company?
Answering calls and emails non stop.",pos
311,1gfuv808qmjh3802,Cool perks but unrealistic metrics,"The metrics get worse w/ time..as the ""finish line"" kept being pushed back. Nothing really ever seemed good enough....but the perks were pretty cool (company gear), potlucks, meeting cool coworkers etc.",neg
312,1gftu7spvj4op801,Good for starting career,"Good team, nice team members, supporting team leader, can be stressful and not good work and life balance due to shift hours which make it hard if you have a family",pos
313,1gf3s1hv2jl0n801,Productive and fun workplace ,Productive and fun workplace multi cultural.opportunities..respectful .. progress.. friendly. Alway right way . Succeed together . always honest with customers  ,pos
314,1gf1afen3i7nu801,"At the end of the day, you are just a number to them","The company culture would have you believe that everyone is valued and that you're a ""family"" and all that. Right up until they outsource 2000+ customer service jobs. It was a ""great new opportunity"" for CS workers.",pos
