,id,title,text,final_sentiment
193,81348064,Amazing place to work,Hard to beat Company Culture Live &amp; Work anywhere policyslower growth for employees outside the US,neg
194,81297147,Great company!,Fantastic customer service and considerate individuals working here!There are no cons for me to list here,neg
195,81262240,Great culture,"culture, values, mission are fantastic and easy to get behind, as is the business model.A lot of red tape/permissions to get things done and hard to move around the org.",neg
196,81193984,Great company to work at,"Great culture, remote work flexibilityDepending on the team you're on, work can be very engaging",pos
197,81163806,ghosted after promising recruiter call,"recruiter said they would follow up with the job I applied to and one other, never did.bad experience, waste of time",neg
198,81100272,Great company,"- great benefits - fantastic people - full time work from home - office available with free breakfast and lunch- very fast-paced environment, which might not suit everyone",pos
199,81042173,Best Customer Service,"Airbnb's customer service is great.For hosts, their policies are a bit strict.",neg
200,1i1kov3ds3n4a001,Fun to work here,Fun and easy place to work. Kind staff. My boss cares about me and makes it so I can go to school and work. Highly recommend working here. Space to grow,pos
201,1i3lv3gbtm3qm802,Great experience : I have great memories about my role at Airbnb,Great place to work. The staff and the role itself were great overall. Airbnb is a nice  place to work and learn much more about the company and about marketing ATL/BTL.,pos
202,1i3lnrklvm3qm802,Nice,"You have your own time. You set your own rules within the confines of what is generally accepted in hosting. but you do have a lot of flexibility for being creative on how you price your units and how you treat your guests. Overall its a very rewarding experience so long as you're passionate with what you do. YOu will learn a lot. from customer service, maintenance, finance, marketing etc.",neg
203,1i3e8mk75j3mq802,"Good pay, lots of coolaid ","Good pay, benefits.  Very little room for independent thinking.  Much more interested in value projecting than actually measuring impact of work.  Also you’re really messing with the housing market ",neg
204,1i33vq02bj3mq800,Great place to work,"They treat and pay their employees well, especially on the tech side. You have to be comfortable with a top-down approach to software development. The CEO being involved can sometimes be a blocker but overall I was very happy here.",pos
205,1i2elo2n2j0gp801,Not bad,"Job involved cleaning quickly,really tires you out a lot. Strong chemicals made me have headaches I think there are a bit more enjoyable job out there . Pay is decent.",neg
206,1i1vina4ugpe7800,"Good people, a little messy under the bonnet"," worked as a Project Manager at Airbnb in Dublin for one year, and overall, it was a positive experience.

Pros:

Dynamic Work Environment: The office culture is vibrant and collaborative, fostering creativity and innovation.
Supportive Team: Talented colleagues and management encouraged continuous learning and development.
Perks and Benefits: Excellent benefits, including health insurance, wellness programs, and generous vacation policies.
Cons:

Fast-Paced Environment: The dynamic environment can be overwhelming at times, requiring strong time management skills.
Communication Challenges: Coordination across different time zones sometimes led to delays.
Career Advancement: The path to advancement is competitive and requires consistent performance.",pos
207,1i0rf4gqrj3ij801,Fun Workplace with Perks,"What is the best part of working at the company?
You’re paid to help people find the best destination and the most affordable price! With destinations all over the World my talent connects people with rentals and money exchange rates!

What is the most stressful part about working at the company?
Endless Calls and understanding different dialects

What is the work environment and culture like at the company?
Very healthy fun exciting , promotions  and days off

What is a typical day like for you at the company?
Helping people book a place they can afford answer there concerns",pos
208,1i03t2bpkkkfe800,Working with Airbnb was a great opportunities for personal and professional growth.,"What is the best part of working at the company?
The culture, and being part of a community that aligns with your values and goals.

What is the most stressful part about working at the company?
The lower management not trained enough to handle people. 

What is the work environment and culture like at the company?
Teamwork is highly valued, and employees are encouraged to share idea.

What is a typical day like for you at the company?
Attending meetings or team stand-ups to discuss project progress, collaborating with colleagues on various projects or initiatives, completing individual tasks or assignments, and communicating with clients and stakeholders as needed.",neg
209,1hvmsggd7jorl801,Learning experience,"My first job was at Air BNB, good environment that challenged me to do my best. I learned how to clean at a high standard for guests, and received 5 stars for it.",pos
210,1hvgmdd9ajrqv800,"They owe me money, but is the best job I’ve ever had","Only problem I have with this company is they owe me $30,000 and they didn’t cover their air claim and it lost me in my house in my business. Other than that, I’ve really enjoyed you family vacations, and I regret that they stop paying me and change the format of Customerservice. Can’t get anyone on the phone higher than an ambassador that can actually do anything or help you with it.",neg
211,1hv5pe7ndp5n4802,Good place ,so long as you are lucky enough to have a good manager you will get on very well. great colleagues and plenty of opportunities to develop your skills ,pos
212,1huk53ff7irlt800,Amazing ,"What is the best part of working at the company?
To exceed the expectations of my guests

What is the most stressful part about working at the company?
Unexpected repairs that must be solved in record time

What is the work environment and culture like at the company?
Create extraordinary experiences that exceed the expectations of our guests

What is a typical day like for you at the company?
Maintain clear and fast communication",neg
213,1huhjohqfk6ru800,great work hours as its remote and self employed ,good work for someone that has strong work ethics and great time management skills. Needs to be available at all times for guests need to keep up good ratings and earn super host ,pos
214,1hthm8ektk7pb802,Best career ever,"Best place to work . Flexible and fair with vacations comfortable office
Good compensation
Free food. Best co workers ever.Great management 
Not easy to be hired 
",pos
215,1ht5v8uoak56b800,I really enjoy cleaning airbnbs. I love getting feed backs from guests on how there stay was or even meeting guests. It’s always nice. ,"What is the best part of working at the company?
Making the place perfect for the guests and make sure they have everything they’ll need during their stay. 

What is the most stressful part about working at the company?
None to complain to be honest. 

What is the work environment and culture like at the company?
It’s only me there so it’s quiet and I just put my music on and start cleaning 

What is a typical day like for you at the company?
I go to work and just start on the laundry first and then get to my cleaning. I have easy going days. It’s rare that it goes bad.",pos
216,1ht5clb41j6f2800,"It is not employees centric company, as they do not treat you as human.","What is the best part of working at the company?
Work from home, provide laptop to work 

What is the most stressful part about working at the company?
The company doesn’t treat a person well. If you are a managers pet the company is for you. 
When asking to leave, they say it on uour face that you are a virus, not treating as humans. 

What is the work environment and culture like at the company?
In start it is good, later on harsh reality 

What is a typical day like for you at the company?
Work and work, have to be an over achieving person",neg
217,1ht254s4li45c800,Fun workplace,Nice place to work and good salary. Stress is not too much can be handled. Also good image of brand. Working hours is better than the most companies outside,pos
218,1ht1vo5ack55u802,Overview,Great to work for. People are friendly in my team and the work i do is not too overwhelming of stressful. I like my manager and my teammate so i think i got lucky,pos
219,1hsovho56i45c802,Fun and efficient team,It has been a very enjoyable experience working at Airbnb. The Beijing office is highly organized and efficient. Sad to see it exited China. Hope the outbound business is doing well.,neg
220,1hsb31dduimiu800,Challenging ,A lot of up keep and investing but worth it once you get guest to book your place. Definitely not for someone who  has to spend to receive income because you have to make sure you can handle bills cleaning etc ,neg
221,1hs5lqa5hkp2v802,Extremely productive and creative ideas with utmost professionalism and motivation to expand,Working here give me an idea of need tasks that come along with being a property manager as I was the assistant. This job included not only housekeeping but assisting and renovation ideas coordinating and follow through. Using my Public Relation skills to organize the perfect guest experience and gaining repeat clientele was enjoyable to me a I was given the ability to manage and put my ideas into action and see what results they brought in as far as Revenue and clientele building. This job along with assistant winemaker were very different than most of my jobs in the restaurant industry which gives me an abundance of experience and variety in different workplace cultures and job responsibilities. All of these jobs for the most part have allowed me to use my creativity quick mental reflexes and personable communication skills to bring to the table want many places need which is a hospital environment with the perfect customer service experience that client s will want to return to or Rave about in a review.,pos
222,1hs59fv5jja57800,"great reliable source of income, renting out my five bedroom property to workers from out of town","What is the best part of working at the company?
Reliable income and great customers.

What is the most stressful part about working at the company?
Been fined for cancellation host fees 

What is the work environment and culture like at the company?
 Great company to work for . Very helpful

What is a typical day like for you at the company?
Busy but rewarding. Need good time management to get the place ready on time",pos
223,1hqtoo3iqgb7i801,Very bad for contractors ,"Airbnb have been hiring a lot of contractors during the peak seasons and then terminating the contract when they don’t need us anymore. The difference in treatment between the permanent employees and the contractors is huge. Contractors have very little or nothing of the benefits they provide to full time employees. Also they keep promising they will open permanent positions and if you are doing a good job you will probably get hired. All lies. It’s sad because I have done my best during my time working for them, represented my team in several presentations, made connections with my team, got a lot of compliments from my supervisor and still they ended my contract just because it’s how their business works.",neg
224,1hq5tmusgis9r801,Great form of self-employment,"As long as you have respectful guests, there shouldn't' be any problems.  You can set your own hours that you work, and pretty much just manage any issues once you set it up.",neg
225,1hpjn1gigimho800,"Good company, work load was too much","Management did not appreciate the workers going above and beyond to get the job done , compensation was fair though. You had to be on call becauseof the nature of the job ",pos
226,1hoiicvrfip8t800,Shockingly disappointing I wish I had never signed on with them ,"What is the best part of working at the company?
Meeting new people from around the world 

What is the most stressful part about working at the company?
They think that they can think and speak for you better than you can yourself 

What is the work environment and culture like at the company?
Dealing with support is like pulling teeth 

What is a typical day like for you at the company?
Responding to inquiries, prepping listing and cleaning welcoming guests",neg
227,1hoeagp1akomn800,Very nice. Work when you want to and meet great people. ,"What is the best part of working at the company?
The people. The countries they are from and learning about them. 

What is the most stressful part about working at the company?
I was not stressed. It was fun. 

What is a typical day like for you at the company?
Meeting and greeting customers. Helping them to adjust and get comfortable  with their surroundings.",pos
228,1hnhmf98fjm5i801,Its great ro be a ahrbnb host,"What is the best part of working at the company?
Airbnb looks out for both their owners and guest and do what ever it takes to be fair as they can to everyone one involved

What is the most stressful part about working at the company?
Getting bookings and filling up your calendar

What is the work environment and culture like at the company?
Work from home alone bit customer imteraction good

What is a typical day like for you at the company?
Talking with customers answering questions negotiating pricing",pos
229,1hngqgucgjtdf802,"As a host, flexible and fun","Good passive incomes when things go right, but when they don't It's terrible. When there are bookings then It's nice and busy, productive, when there Isn't there was not much to do.",neg
230,1hn3jvlj5k54h801,As an ABNB host and manager i loved meeting people of all cultures it was a true adventure ,It’s a job done on line. Log in and reply to booking inquires. Learned that all people are capable of kindness  and humility. It was fascinating for me to actually meet the person booking the room from over seas in person and serve their needs in person in a personal way. I got the full Experience of being a full ABNB hostess. I loved meeting everyone it was my honor. ,pos
231,1hmuiqu2v2gku001,Never a dull moment always being on top of everything ,"What is the best part of working at the company?
Meeting new people and learning how to someday run my own

What is the most stressful part about working at the company?
Guests having problems while they stay drinking problems

What is the work environment and culture like at the company?
Mostly positive happy some down time 

What is a typical day like for you at the company?
Housekeeping and greeting guests",pos
232,1hm32qvi9m6pd800,Great experience,Great experience learned a lot defamatory recommend working here great time lovely people so fun awesome palce to work at would work again made so many connections,pos
233,1hlkjsdo5gagj800,Very eventful all round ,"What is the best part of working at the company?
Got to meet alot of good people and I love cleaning so it was a win win for me..

What is the most stressful part about working at the company?
People would be so unkept at time was unbearable cleaning but still pushed threw n did it...



What is the work environment and culture like at the company?
Unique and fun but overwhelming as well from time to time...



What is a typical day like for you at the company?
Well I was a cleaner and was on average day cleaning anywhere from five properties once  a day up to 22 properties so very long days",neg
234,1hlgo02kl2cpi000,Friendly,They are friendly and give a pay raise. Treat you well and you can work from home. Amazing workplace and colleagues are really helpful and they would help you any time. ,pos
235,1hkut7psgjm7i800,Great! Love insurance and support,The team is always holding your back as a host. Payment is always on time and the insurance cover is amazing. Nothing to compare about being a Booking host. Airbnb is amazing.,pos
236,1hko42atqltdc800,"Toxic, sanctimonious culture","Worst culture I've ever experienced. The ""core values"" are just for show. Leadership tolerates bad/discriminatory behavior from top performers and then just pays out the victims when they sue.",neg
237,1hkd0236q2gkj000,Well paid experience in a quasi start-up environment but little room for advancement,"What is the best part of working at the company?
Intelligent, creative and dedicated people. 

What is the most stressful part about working at the company?
The group I was in cultivated an environment of stress and chaos. 

What is the work environment and culture like at the company?
Not great for the group I worked in. Overall at the company there is a decided bias against older workers.",neg
238,1hjvmoog5kon5800,Great communication,"Great communication very nice to work for owner of property. Very understanding, good schedule, pays on time and always available to communicate when there are questions.",pos
239,1hjq143vsjrop800,Host/ property manager,Property manager can be a rewarding job. With the correct team it can be very easy. Otherwise it can be a nightmare if you do not have the essential crew of ,pos
240,1hjntdr0ikmcn800,Fun Workplace ,"Great place to work. Always meeting new people, and changing up the stay environment. One aspect that is nice is the self checkin, and self checkout. ",pos
241,1hjfc0ls4jb7g800,Good for first job,"It was a good job. You choose your shifts but normally you have a set of apartments to clean.

I would recommend as a first job because you can learn a lot.",pos
242,1hjdtm705i6m1801,Own business,"Running a short term rental business can be very stressful, guest may call you in the middle of the night to request something. And there is a lot of do and don'ts.",neg
243,1hiuourtlima8800,"Cultural, gratyful","What is the best part of working at the company?
Host , receiving  people all over the world 
Sharing experiences and   Activities, love, cultures

What is the most stressful part about working at the company?
Scammers ,  bad people.
Cancelations last minutes",neg
244,1hinqi8o028uh000,Horrible company,Company is horrible.   Pay is great but experience with company is absolutely horrible.  To many employees don't care about their job.  Needs a complete overhaul in every department.  ,neg
245,1hiejgctoi3au800,Profitable,Enjoyable work with excellent support from the company. I mentor new hosts for success. I highly recommend short term rental work in the metro Detroit area.,pos
246,1hhpnlllgh20r801,good ,its a good place to host and makes money more than other rentals. the guests can be obnoxious but not all the time. its good you cantata their deposits if the damage your stuff,pos
247,1hhg3o6k72469000,Draining and no raise,Working here feels very miserable. There’s no pay raises and the customers are very rude and expect you to do things beyond your pay. No tips and it’s very boring and draining working here.,neg
248,1hhbcuaaih0rs800,Stressful,"Not a good project , u will be micro managing if u did mistake , even u are a newbiew u might get warning letter there is no chance for u to appeal. The policy always changing from time to time.",pos
249,1hhalc441irkh800,Host saturation,building brand with more host and less support. That growth now has host over saturation and quality of filtering guest going down. Its not as passive in income as those might believe. ,neg
250,1hgu3jli9i5f6800,"Work Culture was world class before pandemic, now it's above average","Having spent a lot of time at Airbnb I can say that it isn't the place to work that it once was. That being said, I'd still choose it above almost anywhere else - most aspects of the company are something I continue to seek in my employers.",neg
251,1hga2jjq1g0lk800,Amazing place to work before the pandemic,Worked there and was laid off during the pandemic. Still my favorite company to work for. The remote work culture has only strengthened since then. Obviously recommend!,neg
252,1hf8dv8m6iocn800,Ehhh,"Working for the company was great, it was a good work life balance, but the pay was trash. I would’ve literally had to work 80 hours a week just to survive in Denver! Some companies will use an abuse you until you just can’t take it anymore mentally and Airbnb is one of those companies unfortunately. ",neg
253,1hf6uar6bkcor800,Lots of opportunity and flexibility,It’s great working with Airbnb as you can use the platform to organise your bookings and they offer great incentives to do well but you still have lots of flexibility and can work from home. ,pos
254,1heometntiqsr800,review,"good companY. I enjoyed working here, someties they give you good support and sometimes not, it all depends on the situation with guests. Just be kind. ",pos
255,1hemhh46th1hb800,"To help get quality employees feedback,respectfully ","1:Schedule was sporadic but manageable 
2:is fantastic and such a delight to host. Communicates well, respectful of the place, and left everything clean. Really enjoyed hosting you 
3 :Listening to the employees is a central part of the Airbnb culture and is a great way of communicating trust. 
4",pos
256,1hebq2khi2947000,Great place to work,"People are super nice in Dublin office
Great work-life balance
Loads of fun activities at the office
Office is super central and I like it
Free breakfast & lunch ",pos
257,1hdm7ra6ihsko800,"Productive, simple quiet environment, like a lot of cleaning jobs","What is the best part of working at the company?
The pay, at least from the owners of the Airbnb 

What is the most stressful part about working at the company?
When I had a limited time to clean it before the next guest 

What is the work environment and culture like at the company?
Well I was usually by myself, but it was fun to dance while cleaning 

What is a typical day like for you at the company?
Cleaning mostly, unless I didn’t have a job that day",neg
258,1hd5e0lnm28lk001,"It's fun and productive to host families, and make them feel welcome. ","What is the best part of working at the company?
I love working for myself and I love hosting families that travel to our city from all of the world. It's meeting new people and learning about different cultures that attracts me. I also love traveling myself and staying at other Airbnb's. 

What is the most stressful part about working at the company?
I do rental Arbitrage, therefore I get to pay the bills.

What is the work environment and culture like at the company?
Hassle and busses every day. Busy as a bee, cleaning and organizing and answering text messages for perspective guests.

What is a typical day like for you at the company?
I like making my guests happy by providing a clean and tidy atmosphere so they fill at home.",pos
259,1hc200qdtjkl1802,Bookings Agent,"Great flow of guests always have fully booked rooms , however people do very much love to complain and be quite unreasonable. Airbnb often take the guests side but have supported us too at times",pos
260,1hbutu08ljc9s800,Fun job experience,Airbnb provides a flexible work environment for all hosts. I enjoyed having several units and meeting lots of people. Money is good but competitive market. ,pos
261,1hbu2u4srjkl7801,No regrets. ,"What is the best part of working at the company?
The company provides a platform, where talented people can shine. 

What is the most stressful part about working at the company?
When the company tries to tell us, which guest we should not reject. 

What is the work environment and culture like at the company?
Overall, it's a great company to work for. 

What is a typical day like for you at the company?
It depends as when we are in between two bookings, it's the most stressful time as we have to prepare the place for the next guest. Once the guest arrives, it usually time to relax a bit.",neg
262,1hb59pn8rjqva800,Customer service is amazing,I personally don't like having to clean that much and I have to have a full time job on top of doing the airbnb. It is not profitable. It's less than profitable. But I love meeting new people. ,pos
263,1happgmi2jqki800,fun workplace,"Despite all the fun and games, it is a place where work gets done. There are quiet zones for when you need to focus, and the overall energy keeps you motivated throughout the day.",neg
264,1haj5j76njqva801,Terrible workplace.,"Unless you're good at sucking up to management, your hard work goes unnoticed and unappreciated. Airbnb is a great company for the service it provides, but working for them is a nightmare. They constantly change their policies, perform experiments with new features by using customer's accounts without notifying them beforehand, the list goes on.
",neg
265,1hadpi2gujcb9801,Fufilling,"Airbnb has been a great experience, while it may have been risky at first with the initial investment. The platform and support behind it has been amazing in my experience so far!",neg
266,1h9pd5br7i0e1800,More work than expectd,It’s a great job but cleaning laundry and property maintenance and even gift baskets all need to be done by host. I wouldn’t trust anyone to do it for you,pos
267,1h9n12o1dghql800,Great Company,I started hosting with Airbnb during the hype of Covid and had a great relationship with the staff. Customer service is great and fees are fair. I think it’s a great company to list your property with.,pos
268,1h9b7b6c2isa5801,Good job,Good job. It depends on the space you have to host but the because it is short term and not long term the host does not have to commit to long term housing for a tenant.,neg
269,1h91m0q79g4ek800,Stress levels depend ,"Sadly, not all departments in this company receive the same amount of calls, some are too stressful, some receive far fewer calls. If you are in the later, lucky. By this, I by no means mean, it would be great to do nothing, but back to back calling can make anyone quit, it is too draining. 

",neg
270,1h8qfn2vjk613800,self paced,"great place. great boss and good pay. Very understanding boss that is a great guy. beautiful house and guest are good. 
hardest part is walking up and down the stairs ",pos
271,1h8cb540uk7h5800,Not a fun time,"The job itself isn't hard but it involves a lot of micromanagement, workplace culture does not exist. The benefits of working here does not exist. The salary is not fair and there are no growing opportunities ",neg
272,1h7m3r4bs2bbu002,Fun ,"Loved it very nice to work for most enjoyable job I've ever had very reliable hours . Would clean cabin from top to bottom for next guests they always smiled at the cleanliness work I do
",pos
273,1h6n7qoasj210800,All on your own,"While they do all of the marketing for you, and you don’t have to actively try to get guests if you have a good listing, you are often left on your own to deal with all assortments of issues",neg
274,1h6cgv4gukon1801,Productive ,"What is the best part of working at the company?
Air bnb is a good company to work for.

What is the most stressful part about working at the company?
Same day check outs and check ins. 

What is the work environment and culture like at the company?
Good I work alone. The commute is the same everytime.

What is a typical day like for you at the company?
Clean and give reviews of past customers stay.",pos
275,1h5pmdo44gfqq802,It's a very productive place to work with coworkers and a good support team that considers you as family.  ,"Reliable, dependable, and service-focused nursing professional with excellent patient-care and charting skills gained through 10 + years of experience as a CNA. Compassionate and technically skilled in attending to patients in diverse healthcare settings.  CPR certified (current",pos
276,1h5a1vtsnk7ja802,Good starting experience,"Good place to start, workflows change frequently and the coworkers and the team leaders were helpful. The work itself is a good starting experience for anyone.",pos
277,1h4pbg33ukmcj800,Tranquil and leisurely work,"I worked for a close families Airbnb, so that's a bonus. Schedule was sporadic but manageable. Pay is fair for the hours (2-3 a day). Overall very relaxed environment.",pos
278,1h4n9eodngfqq800,Amazing place to work,I learned soooo much at Airbnb and it is my dream to return some day. The culture and leadership are great and the work was fun and engaging. I miss 888!,pos
279,1h3sutditj21i800,It was a pretty good job that im happy to have done ,"What is the best part of working at the company?
The best part was the freedom and opportunity to meet with new people at the workplace 

What is the most stressful part about working at the company?
Most stressful thing about the position was not having the support of the staff at airbnb, at some point 

What is the work environment and culture like at the company?
Great culture that was always welcome 

What is a typical day like for you at the company?
Work hard and relax after work",pos
280,1h3h8bh8ajrgh800,Missing basic sence of work ethics,"Worst place to work. Do not join at all.. join Expedia or Paytm they have better prospects for their employees and better work ethics..

No working Perks are offered to the employees.. ",neg
281,1h3gejarhkmcj800,Amazing,"Very employee centric organisation 
I loved working with the company and was able to learn a lot during my tenure with organization.

The culture is amazing there.",pos
282,1h3cilf6dgm7i801,"User friendly app, great help for passive income earners","It makes hosting easier, opens opportunities for passive income earners. The app is user friendly for bother the host and the guest.  Reviews are really helpful.",neg
283,1h3444nkpi910800,Caring and supportive culture,"The company culture is people focused, website employees are supported in every way to do their jobs. Managers are very approachable and supportive of people in their team",pos
284,1h2giv5ogj32c802,Great gig and can work own hours,Can make own schedule and set price to preference for booking. Great support and love the ability to be creative. Can make passive income. Awesome environment ,pos
285,1h2gd701mg3nc800,Good people,"Good experience, you have descounts for travels and its an international environment because its full of people from all over the world. Also god salary and perks
",pos
286,1h2b13176l216802,productive and cultural workplace,"You learned so much on how you to manage the hospitality service, and administrative work to attend to urgent matters that can satisfy the client's need.",neg
287,1h22drd63ja6b801,easy work style,"i am the host of airbnb .Most of the days is workday.i learned how to upload property and how to compete with other hosts.
i like let my property clean and tidy ,because it's can enhance my guests satisfy and happy.
we often need learn the policy of airbnb .
compete is the hardest part of the job .
as soon as possible to earned money.",pos
288,1h19ufsa4i475801,Great Place,"Great company to have a side-hustle with. Company allows for excellent customer service to both the hosts and guests. The platform is excellent, and fast paced. ",pos
289,1h15led3sgags800,Okay,A fun place to work with some smart coworkers. Lots of office politics and fighting over budget and program management. Converting and/or promoting some of the least productive or knowledgable people on certain teams was wild to watch.,neg
290,1gvr0cc63jl3q802,Encouraged to be biased,For a long time we were encouraged to screw over hosts in every way. We had scripts that would make hosts feel like we didn't care so they wouldn't come to us with problems. I just couldn't do it anymore.,neg
291,1gvc5tokdk7i8800,Best job I’ve had really,"What is the best part of working at the company?
Chad is a very good person to work for he’s always on top of things !

What is the most stressful part about working at the company?
Only the quick cleans because I’m so picky and I worry I will take to much time

What is the work environment and culture like at the company?
Professional yet laid back ! There are no worries if something needs attention I know Chad will be right on it getting things done! I really enjoy working for him.

What is a typical day like for you at the company?
A typical day is going in cleaning this beautiful house with no problems Chad makes sure everything is stocked and ready",pos
292,1gued4sc1llr3800,I thrive to hear good reviews and that my guests really enjoyed there stay,"The flexibility is a great thing because of the kids, other priorities as a mother. The excitement when you get great reviews and the guests stay was perfect. We work in beautiful, clean homes and my priority is to make sure it’s fresh, clean, safe and worth sharing the beautiful experience they had at our rental. ",pos
293,1gtl8oevtkmcm802,A sense of commitment and excellence providing a sense of achievement and motivation to make the company successful. ,"What is the best part of working at the company?
Working at an Airbnb provides me the opportunity to meet new people and ensure their stay is top quality in every way. 

What is the most stressful part about working at the company?
Being able to maneuver successfully among coworkers while providing excellent service without sacrificing quality. 

What is the work environment and culture like at the company?
We attempt to provide an outstanding focus on progress  while preserving the old world charm of the community. 

What is a typical day like for you at the company?
Each day is heavily focused on quality, service and a commitment to excellence.",pos
294,1gtkcs6b9k9b8801,"Fun workplace, weak management",Working at Airbnb is a great experience if you want to know more about the travel industry. Airbnb core values are always said but most of them are not treated by vast majority of leaders. A lot of politics and favoritism during interviews process.,neg
295,1gso34i9f27ik000,Not a great place to work,If you are free for on demand jobs this is great for you. If you need consistency then you probably have better luck looking for a different job. The pay isn’t great for how bad the houses can be. And you have a deadline even if the house is horrible. ,neg
296,1gsnkn30g27iu000,Great for working on your own time,"Being an Airbnb Host means I can make money on my own time. You pay portion toward Airbnb for their services so you’ll have to add that in to your rental price, but overall it’s fair and easy to use! ",neg
297,1gsitk5s1gbvn800,Good overall,"It's a very good places to work, most of my problems with clients were solved quickly and responsible. Just once they give the reason to the client for no reason no fairly ",pos
298,1gsicdvuhgbvn800,"Peaceful, relaxed, content","What is the best part of working at the company?
Residing at the Airbnb home in Menlo park

What is the most stressful part about working at the company?
There was no stress until cancellations started due to covid

What is the work environment and culture like at the company?
A very healthy and happy environment with lots of young people having a great time

What is a typical day like for you at the company?
Happily cleaning and caring for the home
Keeping everything polished, shining",pos
299,1grhu62b8i9js800,Easiest job ever ,I host for airbnb and it’s literally the easiest thing ever. I get paid to keep my place clean and meet cool people. And it only takes me maybe 2 hours a day to clean and get the place ready.  I left my old job and just do this now. I absolutely love it and can’t wait to get another place so I can double my monthly income. ,neg
300,1gredckeglhds802,Productive and employee friendly company,"Out of the few companies that I have worked for, Airbnb has been one of the most employee centric company with the right balance of challenges. I loved working here. It was truly an experience.",pos
301,1gr0rbj8mk56a802,Highly varied experience,"Some days are alright, but you eventually come to learn the fact that your boss doesn't have the slightest clue as to what you do. The only good part was I was able to smoke on the job and not have someone breathing down my neck SOMETIMES. Never got tipped, not even once!",pos
302,1gqpnrgfci5cl800,"You are your own boss, which is the ultimate freedom","This was one of my favorite jobs ever, I set my schedule and the harder I worked the more money I made.  I also got to meet a lot of really interesting people. If you van do it I highly recommend AirBNB.  It was a super great job.The key to success was writing a really spectacular ad for your unit.  I found changing up the description often really helped increase my stays.",pos
303,1gqnqakb2g4cm800,Not pleasant ,"What is the best part of working at the company?
I didn’t like it at all, customers were hateful and management was messy

What is the most stressful part about working at the company?
Management was messy and customers were hateful and insulted me all the time

What is the work environment and culture like at the company?
WFH, we worked from home but stayed on a meeting call and they said we could ask for help but barely helped

What is a typical day like for you at the company?
customers were very rude majority of the time that i worked there",neg
304,1gqlbt7rcgfpp802,Great company,Working for Airbnb was pretty direct. Getting paid was simple and fast. Any issues with clients leaving homes destroyed was easy to communicate with. Working with Airbnb allowed guests to review me and increase my rating for when I stay in others Airbnbs. ,neg
305,1gqlbt7rcgfpp802,Great company,Working for Airbnb was pretty direct. Getting paid was simple and fast. Any issues with clients leaving homes destroyed was easy to communicate with. Working with Airbnb allowed guests to review me and increase my rating for when I stay in others Airbnbs. ,neg
306,1gpvucr75jrjs800,Flexible and Productive Workplace,"Working as a cleaner for an Airbnb has been overall a very positive experience for me. This is because firstly, I work alone, meaning that I can focus on the tasks at hand without distraction. Secondly, I am paid £20 by my employer regardless of the speed of my cleaning, so as long as I work to the correct standard, I can be paid up to £10 per hour, which is great pay. Overall, I am very happy about cleaning for Airbnb.",neg
307,1gpsvn4ulmbgi800,Housekeeper,"Cleaning Airbnb Apartments and Huge houses
Cleaning Experience 
Work under pression (Very demanded )
I have time to rest and a little bit of autonomy.
I had little pay for work hard and under pression from my boss.. 
Didnt pay the transport ticket costs to the differents accomodation.
They finally gave me free accomodation on the las month (An appartment with no light neither water or basic forniture. 
",neg
308,1gnifds19llm9801,5 stars,"What is the best part of working at the company?
Great owner, easy to succeed

What is the most stressful part about working at the company?
Handling guests who don’t abide by the guidelines 

What is the work environment and culture like at the company?
Very supportive and fun

What is a typical day like for you at the company?
Interacting with guests if they need help; cleaning common areas; preparing for switch outs",pos
309,1gms1le3rgaji801,Great Job,"I love this job, working for Airbnb property management i was in charge of managing the homes alone. Laundry, Cleaning, Sweeping, mopping were a few of my duties.",pos
310,1gm9i3hnd2bf9002,Excellent,"Excellent company to work for. Amazing support for employees and guests. 
Highly recommend to anyone who wants to be self employed. Short term rentals are fun to manage

",pos
311,1glkqacr7j5ku801,5 stars,"What is the best part of working at the company?
Showcasing my extreme cleaning, set up and hosting skills for my listings.  Hosting wonderful and truly appreciative guests from all over the world.  

What is the most stressful part about working at the company?
Bad experiences with bad guests. 

What is the work environment and culture like at the company?
International, family, supportive.

What is a typical day like for you at the company?
Varies.  Fielding reservation inquiries and requests.  Preparing listings.  Working with AIRBNB ambassadors for our goal of 💯 guests satisfaction and education.",neg
312,1gl733ijphdjf802,Great company to work for ,"Being a host they really respect what you do and take it seriously. Bad is only that they should protect the hosts more then the people who stay.  They should be able to provide more insurance 


",neg
313,1gkticj6ukj9g801,Not an employer who welcomes individuality,"Managerial positions awarded as a result of who you know, resulting in wholly unqualified and unsuitable people, with no leadership experience wanting to leave their mark and prove who is ""boss"".",neg
314,1gjuj0hhljl0t801,Dream Job,"Was very lucky to work in Airbnb.
Felt like a family in the early days.
Everyone was invested and ensured to make Airbnb as successful as possible.
Great place to learn and meet others from various different backgrounds etc",neg
315,1gjopqs02ih7u802,Great Staff & Fun Environment ,Once again I love this place excellent staff and atmosphere. I learned alot about where I want my career to go and what I want out of this company and myself. Thank you for allowing me the opportunity to experience that with you. KEEP UP THE GOOD WORK,pos
316,1gjba4lnal0em802,Productive and fun meeting the guest all over the world.,Productive and fun meeting the guest all over the world. Worked with a nice group of people.  Need to meet the expectation as clients check-ins changed regularly.,neg
